Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: Language-1,Store: Language-2,Store: Language-3,Store: Language-4,Store: Watching-hours,Store: Listening-hours,Store: Games-hours,Store: Internet-hours,Store: Home-hours,Store: Family-hours,Store: Social-hours,Store: Work-school-hours,Store: Out-of-home-hours,Store: Other-hours,Store: Other-specification,allocator-cukp,randomiser-fgpw
497,1742074238946,"15/03/2025, 21:30:38",1742056238946,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"b) Listening to radio, music, podcasts, audiobooks <br></br>
**You listed: 2 hours**",response,Hours:-2-value,2,,,Listening,4,object-171,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
498,1742074238948,"15/03/2025, 21:30:38",1742056238948,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"b) Listening to radio, music, podcasts, audiobooks <br></br>
**You listed: 2 hours**",response,Language 2:-value,,,,Listening,4,object-171,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
499,1742074238949,"15/03/2025, 21:30:38",1742056238949,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"b) Listening to radio, music, podcasts, audiobooks <br></br>
**You listed: 2 hours**",response,Hours:-4-value,,,,Listening,4,object-171,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
500,1742074238951,"15/03/2025, 21:30:38",1742056238951,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"b) Listening to radio, music, podcasts, audiobooks <br></br>
**You listed: 2 hours**",response,Language 3:-value,,,,Listening,4,object-171,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
501,1742074238953,"15/03/2025, 21:30:38",1742056238953,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"b) Listening to radio, music, podcasts, audiobooks <br></br>
**You listed: 2 hours**",response,Hours:-6-value,,,,Listening,4,object-171,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
502,1742074238955,"15/03/2025, 21:30:38",1742056238955,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"b) Listening to radio, music, podcasts, audiobooks <br></br>
**You listed: 2 hours**",response,Language 4:-value,,,,Listening,4,object-171,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
503,1742074238957,"15/03/2025, 21:30:38",1742056238957,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"b) Listening to radio, music, podcasts, audiobooks <br></br>
**You listed: 2 hours**",response,Hours:-8-value,,,,Listening,4,object-171,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
504,1742074238959,"15/03/2025, 21:30:38",1742056238959,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"c) Playing video games, mobile games, online games <br></br>
**You listed: 1 hours**",response,Language 1:-value,English,,,Games,5,object-172,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
505,1742074238960,"15/03/2025, 21:30:38",1742056238960,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"c) Playing video games, mobile games, online games <br></br>
**You listed: 1 hours**",response,Hours:-2-value,1,,,Games,5,object-172,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
506,1742074238963,"15/03/2025, 21:30:38",1742056238963,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"c) Playing video games, mobile games, online games <br></br>
**You listed: 1 hours**",response,Language 2:-value,,,,Games,5,object-172,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
507,1742074238964,"15/03/2025, 21:30:38",1742056238964,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"c) Playing video games, mobile games, online games <br></br>
**You listed: 1 hours**",response,Hours:-4-value,,,,Games,5,object-172,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
508,1742074238966,"15/03/2025, 21:30:38",1742056238966,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"c) Playing video games, mobile games, online games <br></br>
**You listed: 1 hours**",response,Language 3:-value,,,,Games,5,object-172,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
509,1742074238969,"15/03/2025, 21:30:38",1742056238969,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"c) Playing video games, mobile games, online games <br></br>
**You listed: 1 hours**",response,Hours:-6-value,,,,Games,5,object-172,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
510,1742074238972,"15/03/2025, 21:30:38",1742056238972,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"c) Playing video games, mobile games, online games <br></br>
**You listed: 1 hours**",response,Language 4:-value,,,,Games,5,object-172,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
511,1742074238974,"15/03/2025, 21:30:38",1742056238974,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"c) Playing video games, mobile games, online games <br></br>
**You listed: 1 hours**",response,Hours:-8-value,,,,Games,5,object-172,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
512,1742074238976,"15/03/2025, 21:30:38",1742056238976,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"d) Using social media or browsing the internet, (with or without the use of automatic translation tools) – include here interacting with generative AI and using language learning apps <br></br>
**You listed: 5 hours**",response,Language 1:-value,English,,,Internet,6,object-173,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
513,1742074238978,"15/03/2025, 21:30:38",1742056238978,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"d) Using social media or browsing the internet, (with or without the use of automatic translation tools) – include here interacting with generative AI and using language learning apps <br></br>
**You listed: 5 hours**",response,Hours:-2-value,5,,,Internet,6,object-173,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
514,1742074238980,"15/03/2025, 21:30:38",1742056238980,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"d) Using social media or browsing the internet, (with or without the use of automatic translation tools) – include here interacting with generative AI and using language learning apps <br></br>
**You listed: 5 hours**",response,Language 2:-value,,,,Internet,6,object-173,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
515,1742074238982,"15/03/2025, 21:30:38",1742056238982,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"d) Using social media or browsing the internet, (with or without the use of automatic translation tools) – include here interacting with generative AI and using language learning apps <br></br>
**You listed: 5 hours**",response,Hours:-4-value,,,,Internet,6,object-173,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
516,1742074238984,"15/03/2025, 21:30:38",1742056238984,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"d) Using social media or browsing the internet, (with or without the use of automatic translation tools) – include here interacting with generative AI and using language learning apps <br></br>
**You listed: 5 hours**",response,Language 3:-value,,,,Internet,6,object-173,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
517,1742074238986,"15/03/2025, 21:30:38",1742056238986,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"d) Using social media or browsing the internet, (with or without the use of automatic translation tools) – include here interacting with generative AI and using language learning apps <br></br>
**You listed: 5 hours**",response,Hours:-6-value,,,,Internet,6,object-173,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
518,1742074238988,"15/03/2025, 21:30:38",1742056238988,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"d) Using social media or browsing the internet, (with or without the use of automatic translation tools) – include here interacting with generative AI and using language learning apps <br></br>
**You listed: 5 hours**",response,Language 4:-value,,,,Internet,6,object-173,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
519,1742074238990,"15/03/2025, 21:30:38",1742056238990,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"d) Using social media or browsing the internet, (with or without the use of automatic translation tools) – include here interacting with generative AI and using language learning apps <br></br>
**You listed: 5 hours**",response,Hours:-8-value,,,,Internet,6,object-173,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
520,1742074238993,"15/03/2025, 21:30:38",1742056238993,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"e) At home (e.g., if your partner, child(ren), roommates speak a language you don’t know) <br></br>
**You listed: 8 hours**",response,Language 1:-value,English,,,Home,7,object-174,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
521,1742074238995,"15/03/2025, 21:30:38",1742056238995,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"e) At home (e.g., if your partner, child(ren), roommates speak a language you don’t know) <br></br>
**You listed: 8 hours**",response,Hours:-2-value,8,,,Home,7,object-174,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
522,1742074238997,"15/03/2025, 21:30:38",1742056238997,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"e) At home (e.g., if your partner, child(ren), roommates speak a language you don’t know) <br></br>
**You listed: 8 hours**",response,Language 2:-value,,,,Home,7,object-174,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
523,1742074238999,"15/03/2025, 21:30:38",1742056238999,-5,"15/03/2025, 11:30:38",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"e) At home (e.g., if your partner, child(ren), roommates speak a language you don’t know) <br></br>
**You listed: 8 hours**",response,Hours:-4-value,,,,Home,7,object-174,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
524,1742074239001,"15/03/2025, 21:30:39",1742056239001,-5,"15/03/2025, 11:30:39",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"e) At home (e.g., if your partner, child(ren), roommates speak a language you don’t know) <br></br>
**You listed: 8 hours**",response,Language 3:-value,,,,Home,7,object-174,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
525,1742074239003,"15/03/2025, 21:30:39",1742056239003,-5,"15/03/2025, 11:30:39",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"e) At home (e.g., if your partner, child(ren), roommates speak a language you don’t know) <br></br>
**You listed: 8 hours**",response,Hours:-6-value,,,,Home,7,object-174,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
526,1742074239006,"15/03/2025, 21:30:39",1742056239006,-5,"15/03/2025, 11:30:39",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"e) At home (e.g., if your partner, child(ren), roommates speak a language you don’t know) <br></br>
**You listed: 8 hours**",response,Language 4:-value,,,,Home,7,object-174,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
527,1742074239008,"15/03/2025, 21:30:39",1742056239008,-5,"15/03/2025, 11:30:39",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"e) At home (e.g., if your partner, child(ren), roommates speak a language you don’t know) <br></br>
**You listed: 8 hours**",response,Hours:-8-value,,,,Home,7,object-174,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
528,1742074239010,"15/03/2025, 21:30:39",1742056239010,-5,"15/03/2025, 11:30:39",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"f) With family (parents, siblings, grandparents, caregivers, extended family) <br></br>
**You listed: 8 hours**",response,Language 1:-value,English,,,Family,8,object-175,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
529,1742074239012,"15/03/2025, 21:30:39",1742056239012,-5,"15/03/2025, 11:30:39",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"f) With family (parents, siblings, grandparents, caregivers, extended family) <br></br>
**You listed: 8 hours**",response,Hours:-2-value,8,,,Family,8,object-175,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
530,1742074239015,"15/03/2025, 21:30:39",1742056239015,-5,"15/03/2025, 11:30:39",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"f) With family (parents, siblings, grandparents, caregivers, extended family) <br></br>
**You listed: 8 hours**",response,Language 2:-value,,,,Family,8,object-175,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
531,1742074239017,"15/03/2025, 21:30:39",1742056239017,-5,"15/03/2025, 11:30:39",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"f) With family (parents, siblings, grandparents, caregivers, extended family) <br></br>
**You listed: 8 hours**",response,Hours:-4-value,,,,Family,8,object-175,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
532,1742074239020,"15/03/2025, 21:30:39",1742056239020,-5,"15/03/2025, 11:30:39",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"f) With family (parents, siblings, grandparents, caregivers, extended family) <br></br>
**You listed: 8 hours**",response,Language 3:-value,,,,Family,8,object-175,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
533,1742074239023,"15/03/2025, 21:30:39",1742056239023,-5,"15/03/2025, 11:30:39",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"f) With family (parents, siblings, grandparents, caregivers, extended family) <br></br>
**You listed: 8 hours**",response,Hours:-6-value,,,,Family,8,object-175,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
534,1742074239025,"15/03/2025, 21:30:39",1742056239025,-5,"15/03/2025, 11:30:39",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"f) With family (parents, siblings, grandparents, caregivers, extended family) <br></br>
**You listed: 8 hours**",response,Language 4:-value,,,,Family,8,object-175,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
535,1742074239028,"15/03/2025, 21:30:39",1742056239028,-5,"15/03/2025, 11:30:39",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"f) With family (parents, siblings, grandparents, caregivers, extended family) <br></br>
**You listed: 8 hours**",response,Hours:-8-value,,,,Family,8,object-175,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
536,1742074239030,"15/03/2025, 21:30:39",1742056239030,-5,"15/03/2025, 11:30:39",219192,2,questionnaire-9kaq,,44436999,12949418,GroupLowLD2,complete,,67d5ed354e69f74d8c6e9b02,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,2560x1440,2568x1294,,Linguistic Diversity Questionnaire (LD-Q),5,Page 16,wzot46,16,"g) In social contexts with friends, neighbors, peers from hobbies or communities (e.g., religious community, neighborhood coalition, online community) <br></br>
**You listed: 1 hours**",response,Language 1:-value,English,,,Social,9,object-176,English,,,,3,2,1,5,8,8,1,5,1,,,spreadsheet2,
