"local_date","ID","exp_group","prepost","response","reaction_time","correct","sentence","key_word","sound","correct_answer","competing_distractor","non_competing_distractor_1","non_competing_distractor_2","origin_task","length","segment_type","phoneme_quality","phoneme_identity","word_position","c_label","cd_label","ncd1_label","ncd2_label","example","days_between"
"2025-04-24","17","High LD","Pre","hoosoo",19616.199999999997,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing","long","vowel","o","oo","medial","ほうそう","ほそう","ほっそう","ほうそ","correct",35
"2025-04-24","17","High LD","Pre","gakki",21284,0,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training","short","consonant","k","k","medial","がき","がっき","がくい","かき","correct",35
"2025-04-24","17","High LD","Pre","hossoku",24643.10000014305,1,"いや、___じゃないよ。","hossoku_s","F_hossoku_s.mp3","hossoku","hosoku","hoosoku","hassoku","testing","long","consonant","s","ss","medial","ほっそく","ほそく","ほうそく","はっそく","correct",35
"2025-04-24","17","High LD","Pre","isshoku",29731.300000000003,1,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training","long","consonant","sh","ssh","medial","いっしょく","いしょく","いいしょく","いっそく","correct",35
"2025-04-24","17","High LD","Pre","iitai",13941.100000047678,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing","long","vowel","i","ii","initial","いいたい","いたい","いったい","いんたい","correct",35
"2025-04-24","17","High LD","Pre","shushin",16039.60000009538,1,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing","short","consonant","sh","sh","medial","しゅしん","しゅっしん","しゅうしん","しゅじん","correct",35
"2025-04-24","17","High LD","Pre","juutaku",21565.29999999999,1,"___のことをかんがえましょう。","juutaku_s","F_juutaku_s.mp3","juutaku","jutaku","juttaku","shuutaku","training","long","vowel","u","uu","medial","じゅうたく","じゅたく","じゅったく","しゅうたく","correct",35
"2025-04-24","17","High LD","Pre","juyo",22561.89999995232,0,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing","short","vowel","u","u","medial","じゅよう","じゅうよう","じゅよ","しゅよう","correct",35
"2025-04-24","17","High LD","Pre","kasee",18829.5,1,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training","short","consonant","s","s","medial","かせい","かっせい","かせ","こせい","correct",35
"2025-04-24","17","High LD","Pre","ojiisan",9627.600000047678,1,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training","long","vowel","i","ii","medial","おじいさん","おじさん","おおじさん","おちさん","correct",35
"2025-04-24","17","High LD","Pre","ikkoo",14602.799999999988,1,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing","long","consonant","k","kk","medial","いっこう","いこう","いっこ","いいこう","correct",35
"2025-04-24","17","High LD","Pre","obasan",14509.800000143065,1,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training","short","vowel","a","a","medial","おばさん","おばあさん","おおばさん","おばいさん","correct",35
"2025-04-24","17","High LD","Pre","shucchoo",35995.099999952305,0,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing","short","consonant","ch","ch","medial","しゅちょう","しゅっちょう","じゅちょう","しゅうちょう","correct",35
"2025-04-24","17","High LD","Pre","haaku",9140.600000047709,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training","long","vowel","a","aa","medial","はあく","はく","はっく","はくう","correct",35
"2025-04-24","17","High LD","Pre","oto",40288.20000014303,1,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training","short","consonant","t","t","medial","おと","おっと","おうと","おとう","correct",35
"2025-04-24","17","High LD","Pre","itte",13077.700000000012,1,"もう、___よ！","itte_s","F_itte_s.mp3","itte","ite","ittee","iitte","training","long","consonant","t","tt","medial","いって","いて","いってい","いいって","correct",35
"2025-04-24","17","High LD","Pre","meshi",10553.000000047672,1,"これは___ですよ。","meshi_s","F_meshi_s.mp3","meshi","meeshi","messhi","mashi","testing","short","vowel","e","e","medial","めし","めいし","めっし","まし","correct",35
"2025-04-24","17","High LD","Pre","tannin",15140.499999952328,1,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing","long","consonant","n","nn","medial","たんにん","たにん","たいいん","たいにん","correct",35
"2025-04-24","17","High LD","Pre","shiteiru",15029.200000000012,1,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing","short","consonant","t","t","medial","している","しっている","しいている","じている","correct",35
"2025-04-24","17","High LD","Pre","yussoo",23703.100000000035,0,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training","short","vowel","u","u","medial","ゆそう","ゆうそう","ゆっそう","うそう","correct",35
"2025-05-29","17","High LD","Post","tannin",7857.300000000003,1,"___はしりません。","tannin_s","F_tannin_s.mp3","tannin","tanin","taiin","tainin","testing","long","consonant","n","nn","medial","たんにん","たにん","たいいん","たいにん","correct",35
"2025-05-29","17","High LD","Post","gaki",11786.399999904632,1,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training","short","consonant","k","k","medial","がき","がっき","がくい","かき","correct",35
"2025-05-29","17","High LD","Post","shucchoo",12543.100000000006,0,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing","short","consonant","ch","ch","medial","しゅちょう","しゅっちょう","じゅちょう","しゅうちょう","correct",35
"2025-05-29","17","High LD","Post","kassee",13514.29999990463,0,"___についてもっとしりたいです。","kasee_s","F_kasee_s.mp3","kasee","kassee","kase","kosee","training","short","consonant","s","s","medial","かせい","かっせい","かせ","こせい","correct",35
"2025-05-29","17","High LD","Post","juuyoo",16298.199999928474,0,"「___」ってどういういみですか？","juyoo_s","F_juyoo_s.mp3","juyoo","juuyoo","juyo","shuyoo","testing","short","vowel","u","u","medial","じゅよう","じゅうよう","じゅよ","しゅよう","correct",35
"2025-05-29","17","High LD","Post","oto",18742.099999904633,1,"そのことばは「___」とよみます。","oto_s","F_oto_s.mp3","oto","otto","ooto","otoo","training","short","consonant","t","t","medial","おと","おっと","おうと","おとう","correct",35
"2025-05-29","17","High LD","Post","hoosoo",10010.099999999991,1,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing","long","vowel","o","oo","medial","ほうそう","ほそう","ほっそう","ほうそ","correct",35
"2025-05-29","17","High LD","Post","hossoku",8830.300000000003,1,"いや、___じゃないよ。","hossoku_s","F_hossoku_s.mp3","hossoku","hosoku","hoosoku","hassoku","testing","long","consonant","s","ss","medial","ほっそく","ほそく","ほうそく","はっそく","correct",35
"2025-05-29","17","High LD","Post","yusoo",8373.19999995231,1,"あれはきっと___できないよ。","yusoo_s","F_yusoo_s.mp3","yusoo","yuusoo","yussoo","usoo","training","short","vowel","u","u","medial","ゆそう","ゆうそう","ゆっそう","うそう","correct",35
"2025-05-29","17","High LD","Post","shitteiru",7813.699999928474,0,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing","short","consonant","t","t","medial","している","しっている","しいている","じている","correct",35
"2025-05-29","17","High LD","Post","iitai",6370.09999997617,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing","long","vowel","i","ii","initial","いいたい","いたい","いったい","いんたい","correct",35
"2025-05-29","17","High LD","Post","juutaku",10737.299999976152,1,"___のことをかんがえましょう。","juutaku_s","F_juutaku_s.mp3","juutaku","jutaku","juttaku","shuutaku","training","long","vowel","u","uu","medial","じゅうたく","じゅたく","じゅったく","しゅうたく","correct",35
"2025-05-29","17","High LD","Post","ittee",21865.499999928463,0,"もう、___よ！","itte_s","F_itte_s.mp3","itte","ite","ittee","iitte","training","long","consonant","t","tt","medial","いって","いて","いってい","いいって","correct",35
"2025-05-29","17","High LD","Post","shushin",7273.700000000012,1,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing","short","consonant","sh","sh","medial","しゅしん","しゅっしん","しゅうしん","しゅじん","correct",35
"2025-05-29","17","High LD","Post","isshoku",6569.399999999994,1,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training","long","consonant","sh","ssh","medial","いっしょく","いしょく","いいしょく","いっそく","correct",35
"2025-05-29","17","High LD","Post","ikkoo",6330.899999928486,1,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing","long","consonant","k","kk","medial","いっこう","いこう","いっこ","いいこう","correct",35
"2025-05-29","17","High LD","Post","ojiisan",6071.8000000000175,1,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training","long","vowel","i","ii","medial","おじいさん","おじさん","おおじさん","おちさん","correct",35
"2025-05-29","17","High LD","Post","obasan",9214.799999999988,1,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training","short","vowel","a","a","medial","おばさん","おばあさん","おおばさん","おばいさん","correct",35
"2025-05-29","17","High LD","Post","meshi",5621.5,1,"これは___ですよ。","meshi_s","F_meshi_s.mp3","meshi","meeshi","messhi","mashi","testing","short","vowel","e","e","medial","めし","めいし","めっし","まし","correct",35
"2025-05-29","17","High LD","Post","haaku",7441.000000000029,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training","long","vowel","a","aa","medial","はあく","はく","はっく","はくう","correct",35
"2025-04-23","18","Low LD","Pre","ikkoo",8926.82,1,"あの___はまだですね。","ikkoo_s","F_ikkoo_s.mp3","ikkoo","ikoo","ikko","iikoo","testing","long","consonant","k","kk","medial","いっこう","いこう","いっこ","いいこう","correct",23
"2025-04-23","18","Low LD","Pre","ishoku",8434.239999999998,0,"___にきめました。","isshoku_s","F_isshoku_s.mp3","isshoku","ishoku","iishoku","issoku","training","long","consonant","sh","ssh","medial","いっしょく","いしょく","いいしょく","いっそく","correct",23
"2025-04-23","18","Low LD","Pre","hooso",11349.839999999997,0,"このじょうきょうに___がいるとおもう。","hoosoo_s","F_hoosoo_s.mp3","hoosoo","hosoo","hossoo","hooso","testing","long","vowel","o","oo","medial","ほうそう","ほそう","ほっそう","ほうそ","correct",23
"2025-04-23","18","Low LD","Pre","obasan",6282.179999999993,1,"あのひと、___ですか？","obasan_s","F_obasan_s.mp3","obasan","obaasan","oobasan","obaisan","training","short","vowel","a","a","medial","おばさん","おばあさん","おおばさん","おばいさん","correct",23
"2025-04-23","18","Low LD","Pre","shuchoo",16404.240000000005,1,"じぶんだけの___です。","shuchoo_s","F_shuchoo_s.mp3","shuchoo","shucchoo","juchoo","shuuchoo","testing","short","consonant","ch","ch","medial","しゅちょう","しゅっちょう","じゅちょう","しゅうちょう","correct",23
"2025-04-23","18","Low LD","Pre","shiteiru",10443.759999999997,1,"かのじょはもう___。","shiteiru_s","F_shiteiru_s.mp3","shiteiru","shitteiru","shiiteiru","jiteiru","testing","short","consonant","t","t","medial","している","しっている","しいている","じている","correct",23
"2025-04-23","18","Low LD","Pre","gaki",8759.160000000003,1,"___はどうなったの？","gaki_s","F_gaki_s.mp3","gaki","gakki","gakui","kaki","training","short","consonant","k","k","medial","がき","がっき","がくい","かき","correct",23
"2025-04-23","18","Low LD","Pre","shushin",14047.100000000006,1,"かれに___についてきいてください。","shushin_s","F_shushin_s.mp3","shushin","shusshin","shuushin","shujin","testing","short","consonant","sh","sh","medial","しゅしん","しゅっしん","しゅうしん","しゅじん","correct",23
"2025-04-23","18","Low LD","Pre","ojiisan",6251.100000000006,1,"___をしっていますか？","ojiisan_s","F_ojiisan_s.mp3","ojiisan","ojisan","oojisan","ochisan","training","long","vowel","i","ii","medial","おじいさん","おじさん","おおじさん","おちさん","correct",23
"2025-04-23","18","Low LD","Pre","haaku",6372.799999999988,1,"___でしょうかな。","haaku_s","F_haaku_s.mp3","haaku","haku","hakku","hakuu","training","long","vowel","a","aa","medial","はあく","はく","はっく","はくう","correct",23
"2025-04-23","18","Low LD","Pre","iitai",8178.140000000014,1,"「___」とかいてありますか？","iitai_s","F_iitai_s.mp3","iitai","itai","ittai","intai","testing","long","vowel","i","ii","initial","いいたい","いたい","いったい","いんたい","correct",23
