"local_date","session","ID","exp_group","response","reaction_time","log_rt","correct","language","word_pair","signal","type","sound_1","sound_2","speaker_signal","segment_type","task","days_between","dprime_response"
"2025-05-14","3","15","Low LD","different",410.699999999837,6.017863020962116,1,"Japanese","ite-itte","different","AB","F_ite.mp3","F_itte.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",304.0999999992782,5.717356594680946,1,"Japanese","ite-itte","same","BB","F_itte.mp3","F_itte.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",436.19999999925494,6.078100853765821,1,"Japanese","nishi-nisshi","different","BA","F_nisshi.mp3","M_nishi.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",1269.1999999994878,7.146142059708637,1,"Japanese","ojisan-ojiisan","same","AA","M_ojisan.mp3","M_ojisan.mp3","same","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",477,6.1675164908883415,1,"Japanese","shiru-shiiru","same","BB","F_shiiru.mp3","M_shiiru.mp3","different","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",520.1999999999534,6.254213353014461,1,"Japanese","oto-otto","different","AB","M_oto.mp3","F_otto.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",358.89999999979045,5.883043798152977,1,"Japanese","gaki-gakki","same","BB","F_gakki.mp3","F_gakki.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",313.1999999996042,5.746841964115384,1,"Japanese","ojisan-ojiisan","different","BA","F_ojiisan.mp3","F_ojisan.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","different",379.6999999994878,5.939381467236408,1,"Japanese","haku-haaku","different","BA","M_haaku.mp3","M_haku.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","same",1432.7999999994645,7.267385850746129,1,"Japanese","gaki-gakki","same","AA","F_gaki.mp3","M_gaki.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",754.1999999992549,6.625657584823269,1,"Japanese","oto-otto","same","BB","M_otto.mp3","F_otto.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",266.5999999999767,5.585749407744521,1,"Japanese","haken-hakken","same","AA","M_haken.mp3","M_haken.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",820.0999999998603,6.709426284042195,1,"Japanese","iso-isso","different","BA","F_isso.mp3","F_iso.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",427.2999999995809,6.057486342648999,1,"Japanese","ite-itte","different","BA","F_itte.mp3","F_ite.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",521.399999999674,6.256517501498776,1,"Japanese","haku-haaku","different","BA","F_haaku.mp3","F_haku.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","same",1324.7999999998135,7.189016783630854,1,"Japanese","nishi-nisshi","same","BB","F_nisshi.mp3","F_nisshi.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",304.29999999923166,5.7180140569004,1,"Japanese","haku-haaku","same","AA","M_haku.mp3","M_haku.mp3","same","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",560.3999999994412,6.328650814461855,1,"Japanese","nishi-nisshi","different","AB","F_nishi.mp3","M_nisshi.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",1245.799999999581,7.127533172819708,1,"Japanese","heta-hetta","different","AB","F_heta.mp3","M_hetta.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",955.3999999999068,6.862130100955764,1,"Japanese","oto-otto","same","BB","M_otto.mp3","M_otto.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",369.2999999995809,5.911609321857383,1,"Japanese","iso-isso","same","AA","M_iso.mp3","F_iso.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",258.30000000004657,5.554121700101975,1,"Japanese","jutaku-juutaku","different","AB","M_jutaku.mp3","F_juutaku.mp3","different","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","different",1012.299999999348,6.919980248604062,1,"Japanese","nishi-nisshi","different","BA","M_nisshi.mp3","F_nishi.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",592.1000000000931,6.3836755395378875,1,"Japanese","iso-isso","same","AA","M_iso.mp3","F_iso.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",574.0999999996275,6.352803597172942,1,"Japanese","nishi-nisshi","different","AB","M_nishi.mp3","F_nisshi.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",312.39999999990687,5.744284417965233,1,"Japanese","ojisan-ojiisan","different","AB","M_ojisan.mp3","M_ojiisan.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","same",356.99999999953434,5.877735781778335,1,"Japanese","kasee-kassee","same","AA","M_kasee.mp3","M_kasee.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",580.7999999993481,6.3644064635094635,1,"Japanese","iso-isso","different","AB","M_iso.mp3","M_isso.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",742.899999999674,6.610561446157321,1,"Japanese","oto-otto","same","AA","F_oto.mp3","F_oto.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",544.6999999999534,6.300235184389543,1,"Japanese","toshin-tosshin","different","BA","M_tosshin.mp3","F_toshin.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",1366.600000000326,7.220081182346917,1,"Japanese","yusoo-yuusoo","different","AB","M_yusoo.mp3","M_yuusoo.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","same",679.7999999993481,6.521798637261057,1,"Japanese","kasee-kassee","same","BB","M_kassee.mp3","F_kassee.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",411.5999999996274,6.020052003958989,1,"Japanese","hasan-hassan","different","BA","M_hassan.mp3","M_hasan.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",598.2999999995809,6.394092300395285,1,"Japanese","hasan-hassan","different","BA","F_hassan.mp3","F_hasan.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",1425.2999999998135,7.262137596860854,0,"Japanese","haken-hakken","same","AA","M_haken.mp3","F_haken.mp3","different","consonant","training",21,"false_alarm"
"2025-05-14","3","15","Low LD","same",250.29999999934807,5.522660198435124,1,"Japanese","hasan-hassan","same","BB","F_hassan.mp3","F_hassan.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",380.7999999995809,5.942274302916109,1,"Japanese","obasan-obaasan","different","BA","M_obaasan.mp3","F_obasan.mp3","different","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","different",1254,7.134093721192866,1,"Japanese","heta-hetta","different","BA","F_hetta.mp3","F_heta.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",919.399999999674,6.823721283371773,0,"Japanese","jutaku-juutaku","same","BB","F_juutaku.mp3","M_juutaku.mp3","different","vowel","training",21,"false_alarm"
"2025-05-14","3","15","Low LD","different",859.5999999998603,6.756467164768193,1,"Japanese","toshin-tosshin","different","BA","F_tosshin.mp3","F_toshin.mp3","same","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",2178.8999999992084,7.686575441279869,0,"Japanese","iso-isso","same","AA","F_iso.mp3","M_iso.mp3","different","consonant","training",21,"false_alarm"
"2025-05-14","3","15","Low LD","different",1211.699999999255,7.099779611236862,0,"Japanese","toshin-tosshin","same","AA","M_toshin.mp3","F_toshin.mp3","different","consonant","training",21,"false_alarm"
"2025-05-14","3","15","Low LD","different",454.8999999996741,6.120077614575242,1,"Japanese","iso-isso","different","AB","F_iso.mp3","M_isso.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",1131.1999999997206,7.031034295142061,0,"Japanese","saka-sakka","same","AA","M_saka.mp3","F_saka.mp3","different","consonant","training",21,"false_alarm"
"2025-05-14","3","15","Low LD","same",202.49999999976717,5.310739886545444,1,"Japanese","jutaku-juutaku","same","AA","F_jutaku.mp3","F_jutaku.mp3","same","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",198.1999999997206,5.289276621894478,1,"Japanese","ite-itte","same","BB","M_itte.mp3","F_itte.mp3","different","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",386.19999999925494,5.956355369992485,1,"Japanese","oto-otto","different","AB","M_oto.mp3","F_otto.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",919.8999999992084,6.824264968482251,1,"Japanese","shiru-shiiru","same","AA","M_shiru.mp3","M_shiru.mp3","same","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",298.6999999997206,5.699439725221128,1,"Japanese","yusoo-yuusoo","same","BB","F_yuusoo.mp3","F_yuusoo.mp3","same","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",168.5999999998603,5.127529045566926,1,"Japanese","yusoo-yuusoo","different","BA","M_yuusoo.mp3","M_yusoo.mp3","same","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","different",3406.799999999581,8.133528713266802,0,"Japanese","ojisan-ojiisan","same","BB","M_ojiisan.mp3","M_ojiisan.mp3","same","vowel","training",21,"false_alarm"
"2025-05-14","3","15","Low LD","same",1042.3999999999069,6.949281025810546,1,"Japanese","obasan-obaasan","same","AA","M_obasan.mp3","M_obasan.mp3","same","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",354.6999999994878,5.871272361778132,1,"Japanese","heta-hetta","same","BB","M_hetta.mp3","M_hetta.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",3954.099999999627,8.282508294255374,1,"Japanese","yusoo-yuusoo","same","AA","M_yusoo.mp3","M_yusoo.mp3","same","vowel","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",398.10000000009313,5.986703230006506,1,"Japanese","haku-haaku","different","BA","F_haaku.mp3","M_haku.mp3","different","vowel","training",21,"hit"
"2025-05-14","3","15","Low LD","different",447.69999999995343,6.104123365246815,1,"Japanese","saka-sakka","different","BA","F_sakka.mp3","M_saka.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","different",1350.0999999998603,7.207933942763097,0,"Japanese","nishi-nisshi","same","BB","F_nisshi.mp3","M_nisshi.mp3","different","consonant","training",21,"false_alarm"
"2025-05-14","3","15","Low LD","different",1026,6.933423025730715,0,"Japanese","ishoku-isshoku","same","BB","M_isshoku.mp3","F_isshoku.mp3","different","consonant","training",21,"false_alarm"
"2025-05-14","3","15","Low LD","different",703.6999999994878,6.556352128971775,1,"Japanese","ite-itte","different","AB","M_ite.mp3","F_itte.mp3","different","consonant","training",21,"hit"
"2025-05-14","3","15","Low LD","same",2108.600000000093,7.653779499142893,1,"Japanese","heta-hetta","same","AA","M_heta.mp3","M_heta.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","same",901.5999999991618,6.804170962724637,1,"Japanese","oto-otto","same","BB","M_otto.mp3","M_otto.mp3","same","consonant","training",21,"corr_reject"
"2025-05-14","3","15","Low LD","different",291.39999999990687,5.6746968937607845,1,"Japanese","kasee-kassee","different","AB","F_kasee.mp3","F_kassee.mp3","same","consonant","training",21,"hit"
"2025-05-16","4","15","Low LD","same",430.2999999999993,6.064482639844552,1,"Japanese","hasan-hassan","same","BB","M_hassan.mp3","M_hassan.mp3","same","consonant","training",21,"corr_reject"
"2025-05-16","4","15","Low LD","same",632.1999999999771,6.449205799781481,1,"Japanese","iso-isso","same","AA","F_iso.mp3","F_iso.mp3","same","consonant","training",21,"corr_reject"
"2025-05-16","4","15","Low LD","different",978.2000000000008,6.885714148105258,0,"Japanese","ite-itte","same","AA","M_ite.mp3","M_ite.mp3","same","consonant","training",21,"false_alarm"
"2025-05-16","4","15","Low LD","same",526.2000000000007,6.265681368606193,1,"Japanese","ite-itte","same","AA","M_ite.mp3","M_ite.mp3","same","consonant","training",21,"corr_reject"
"2025-05-16","4","15","Low LD","different",411.9999999999527,6.021023349349411,1,"Japanese","jutaku-juutaku","different","BA","M_juutaku.mp3","F_jutaku.mp3","different","vowel","training",21,"hit"
"2025-05-16","4","15","Low LD","same",227.1999999999316,5.4258306868466954,1,"Japanese","ishoku-isshoku","same","BB","F_isshoku.mp3","M_isshoku.mp3","different","consonant","training",21,"corr_reject"
"2025-05-16","4","15","Low LD","same",295.29999999997744,5.687991788749801,1,"Japanese","oto-otto","same","BB","M_otto.mp3","F_otto.mp3","different","consonant","training",21,"corr_reject"
"2025-05-16","4","15","Low LD","different",490.0999999999767,6.194609451915454,1,"Japanese","oto-otto","different","BA","M_otto.mp3","F_oto.mp3","different","consonant","training",21,"hit"
"2025-05-16","4","15","Low LD","different",360.99999999995634,5.88887795833276,1,"Japanese","iso-isso","different","BA","F_isso.mp3","F_iso.mp3","same","consonant","training",21,"hit"
"2025-05-16","4","15","Low LD","different",289.59999999990396,5.66850066051123,1,"Japanese","kasee-kassee","different","BA","M_kassee.mp3","M_kasee.mp3","same","consonant","training",21,"hit"
"2025-05-16","4","15","Low LD","different",228.799999999952,5.432848259505433,1,"Japanese","saka-sakka","different","AB","M_saka.mp3","M_sakka.mp3","same","consonant","training",21,"hit"
"2025-05-16","4","15","Low LD","same",204.2999999999738,5.319589501823448,1,"Japanese","jutaku-juutaku","same","BB","M_juutaku.mp3","F_juutaku.mp3","different","vowel","training",21,"corr_reject"
"2025-05-16","4","15","Low LD","same",772.8999999999796,6.650149674112799,1,"Japanese","ishoku-isshoku","same","AA","F_ishoku.mp3","M_ishoku.mp3","different","consonant","training",21,"corr_reject"
"2025-05-16","4","15","Low LD","same",377.40000000000146,5.933305632934454,1,"Japanese","hasan-hassan","same","AA","M_hasan.mp3","M_hasan.mp3","same","consonant","training",21,"corr_reject"
"2025-05-16","4","15","Low LD","same",379.0999999999767,5.937800022522228,1,"Japanese","jutaku-juutaku","same","AA","M_jutaku.mp3","M_jutaku.mp3","same","vowel","training",21,"corr_reject"
"2025-05-16","4","15","Low LD","same",385.9999999999127,5.9558373694646045,1,"Japanese","shiru-shiiru","same","AA","F_shiru.mp3","M_shiru.mp3","different","vowel","training",21,"corr_reject"
"2025-05-16","4","15","Low LD","same",170.29999999995923,5.1375615876684035,1,"Japanese","iso-isso","same","BB","F_isso.mp3","F_isso.mp3","same","consonant","training",21,"corr_reject"
"2025-05-16","4","15","Low LD","same",323.8999999999796,5.7804348261772205,1,"Japanese","nishi-nisshi","same","AA","M_nishi.mp3","F_nishi.mp3","different","consonant","training",21,"corr_reject"
"2025-05-16","4","15","Low LD","same",386.29999999990105,5.956614269671979,1,"Japanese","oto-otto","same","AA","M_oto.mp3","M_oto.mp3","same","consonant","training",21,"corr_reject"
"2025-05-16","4","15","Low LD","different",208.1999999999971,5.338499156180855,1,"Japanese","haku-haaku","different","BA","M_haaku.mp3","M_haku.mp3","same","vowel","training",21,"hit"
"2025-05-16","4","15","Low LD","different",309.99999999995634,5.736572297479051,1,"Japanese","iso-isso","different","BA","M_isso.mp3","M_iso.mp3","same","consonant","training",21,"hit"
"2025-05-16","4","15","Low LD","different",335.3999999999796,5.815323849389047,1,"Japanese","shiru-shiiru","different","BA","M_shiiru.mp3","F_shiru.mp3","different","vowel","training",21,"hit"
"2025-05-16","4","15","Low LD","same",357.49999999995634,5.87913536213394,1,"Japanese","ishoku-isshoku","same","BB","F_isshoku.mp3","M_isshoku.mp3","different","consonant","training",21,"corr_reject"
"2025-05-16","4","15","Low LD","same",162.99999999995634,5.093750200806494,1,"Japanese","haku-haaku","same","BB","F_haaku.mp3","M_haaku.mp3","different","vowel","training",21,"corr_reject"
"2025-05-16","4","15","Low LD","same",780.8999999999069,6.66044710066851,1,"Japanese","jutaku-juutaku","same","BB","F_juutaku.mp3","F_juutaku.mp3","same","vowel","training",21,"corr_reject"
"2025-05-16","4","15","Low LD","different",255.49999999995632,5.5432224096435885,1,"Japanese","nishi-nisshi","different","AB","F_nishi.mp3","M_nisshi.mp3","different","consonant","training",21,"hit"
