Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sentence,Spreadsheet: key_word,Spreadsheet: sound,Spreadsheet: correct_answer,Spreadsheet: competing_distractor,Spreadsheet: non_competing_distractor_1,Spreadsheet: non_competing_distractor_2,Spreadsheet: origin_task,Spreadsheet: length,Spreadsheet: segment_type,Spreadsheet: phoneme_quality,Spreadsheet: phoneme_identity,Spreadsheet: word_position,Spreadsheet: c_label,Spreadsheet: cd_label,Spreadsheet: ncd1_label,Spreadsheet: ncd2_label,Manipulation: Spreadsheet,Store: Example
79,1746922470596,11/05/2025 00:14:30,1746908070596,-4,10/05/2025 16:14:30,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,12,trial,Screen 1,6wu76v,1,info,audio finished,9811.779999999999,9807.339999999997,9811.779999999999,9811.779999999999,9807.339999999997,9811.779999999999,0,9811.779999999999,0,0,,Audio Clip,Audio,3,object-78,trial,かのじょはもう___。,shiteiru_s,F_shiteiru_s.mp3,shiteiru,shitteiru,shiiteiru,jiteiru,testing,short,consonant,t,t,medial,している,しっている,しいている,じている,,correct
80,1746922470918,11/05/2025 00:14:30,1746908070918,-4,10/05/2025 16:14:30,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,12,trial,Screen 1,6wu76v,1,action,shitteiru,10133.779999999999,10126.839999999997,10133.779999999999,10133.779999999999,10126.839999999997,10133.779999999999,0,10133.779999999999,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,かのじょはもう___。,shiteiru_s,F_shiteiru_s.mp3,shiteiru,shitteiru,shiiteiru,jiteiru,testing,short,consonant,t,t,medial,している,しっている,しいている,じている,,correct
81,1746922471783,11/05/2025 00:14:31,1746908071783,-4,10/05/2025 16:14:31,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,12,trial,Screen 1,6wu76v,1,action,shiteiru,10997.779999999999,10995.059999999998,10997.779999999999,10997.779999999999,10995.059999999998,10997.779999999999,1,10997.779999999999,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,かのじょはもう___。,shiteiru_s,F_shiteiru_s.mp3,shiteiru,shitteiru,shiiteiru,jiteiru,testing,short,consonant,t,t,medial,している,しっている,しいている,じている,,correct
82,1746922472539,11/05/2025 00:14:32,1746908072539,-4,10/05/2025 16:14:32,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,12,trial,Screen 1,6wu76v,1,continue,,11754.779999999999,11752.119999999995,11754.779999999999,11754.779999999999,11752.119999999995,11754.779999999999,0,11754.779999999999,0,0,,Click To Continue,Continue Button,5,object-70,trial,かのじょはもう___。,shiteiru_s,F_shiteiru_s.mp3,shiteiru,shitteiru,shiiteiru,jiteiru,testing,short,consonant,t,t,medial,している,しっている,しいている,じている,,correct
83,1746922472539,11/05/2025 00:14:32,1746908072539,-4,10/05/2025 16:14:32,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,12,trial,Screen 1,6wu76v,1,response,shiteiru,11755.779999999999,11752.119999999995,11755.779999999999,11755.779999999999,11752.119999999995,11755.779999999999,1,11755.779999999999,0,0,shiteiru,CustomMultichoice,CustomMultichoice,4,object-68,trial,かのじょはもう___。,shiteiru_s,F_shiteiru_s.mp3,shiteiru,shitteiru,shiiteiru,jiteiru,testing,short,consonant,t,t,medial,している,しっている,しいている,じている,,correct
84,1746922473366,11/05/2025 00:14:33,1746908073366,-4,10/05/2025 16:14:33,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,13,trial,Screen 1,6wu76v,1,info,audio started,829.6600000000035,826.5400000000081,829.6600000000035,829.6600000000035,826.5400000000081,829.6600000000035,0,829.6600000000035,0,0,,Audio Clip,Audio,3,object-78,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
85,1746922475267,11/05/2025 00:14:35,1746908075267,-4,10/05/2025 16:14:35,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,13,trial,Screen 1,6wu76v,1,info,audio finished,2730.6600000000035,2729.6800000000076,2730.6600000000035,2730.6600000000035,2729.6800000000076,2730.6600000000035,0,2730.6600000000035,0,0,,Audio Clip,Audio,3,object-78,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
86,1746922477949,11/05/2025 00:14:37,1746908077949,-4,10/05/2025 16:14:37,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,13,trial,Screen 1,6wu76v,1,action,shuchoo,5412.6600000000035,5410.720000000001,5412.6600000000035,5412.6600000000035,5410.720000000001,5412.6600000000035,1,5412.6600000000035,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
87,1746922479918,11/05/2025 00:14:39,1746908079918,-4,10/05/2025 16:14:39,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,13,trial,Screen 1,6wu76v,1,continue,,7381.6600000000035,7376.360000000001,7381.6600000000035,7381.6600000000035,7376.360000000001,7381.6600000000035,0,7381.6600000000035,0,0,,Click To Continue,Continue Button,5,object-70,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
88,1746922479919,11/05/2025 00:14:39,1746908079919,-4,10/05/2025 16:14:39,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,13,trial,Screen 1,6wu76v,1,response,shuchoo,7381.6600000000035,7376.360000000001,7381.6600000000035,7381.6600000000035,7376.360000000001,7381.6600000000035,1,7381.6600000000035,0,0,shuchoo,CustomMultichoice,CustomMultichoice,4,object-68,trial,じぶんだけの___です。,shuchoo_s,F_shuchoo_s.mp3,shuchoo,shucchoo,juchoo,shuuchoo,testing,short,consonant,ch,ch,medial,しゅちょう,しゅっちょう,じゅちょう,しゅうちょう,,correct
89,1746922480744,11/05/2025 00:14:40,1746908080744,-4,10/05/2025 16:14:40,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,14,trial,Screen 1,6wu76v,1,info,audio started,831.3000000000029,826.5200000000041,831.3000000000029,831.3000000000029,826.5200000000041,831.3000000000029,0,831.3000000000029,0,0,,Audio Clip,Audio,3,object-78,trial,このじょうきょうに___がいるとおもう。,hoosoo_s,F_hoosoo_s.mp3,hoosoo,hosoo,hossoo,hooso,testing,long,vowel,o,oo,medial,ほうそう,ほそう,ほっそう,ほうそ,,correct
90,1746922483789,11/05/2025 00:14:43,1746908083789,-4,10/05/2025 16:14:43,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,14,trial,Screen 1,6wu76v,1,info,audio finished,3876.300000000003,3875.6800000000076,3876.300000000003,3876.300000000003,3875.6800000000076,3876.300000000003,0,3876.300000000003,0,0,,Audio Clip,Audio,3,object-78,trial,このじょうきょうに___がいるとおもう。,hoosoo_s,F_hoosoo_s.mp3,hoosoo,hosoo,hossoo,hooso,testing,long,vowel,o,oo,medial,ほうそう,ほそう,ほっそう,ほうそ,,correct
91,1746922483879,11/05/2025 00:14:43,1746908083879,-4,10/05/2025 16:14:43,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,14,trial,Screen 1,6wu76v,1,action,hoosoo,3966.0000000000146,3959.040000000008,3966.0000000000146,3966.0000000000146,3959.040000000008,3966.0000000000146,1,3966.0000000000146,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,このじょうきょうに___がいるとおもう。,hoosoo_s,F_hoosoo_s.mp3,hoosoo,hosoo,hossoo,hooso,testing,long,vowel,o,oo,medial,ほうそう,ほそう,ほっそう,ほうそ,,correct
92,1746922484881,11/05/2025 00:14:44,1746908084881,-4,10/05/2025 16:14:44,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,14,trial,Screen 1,6wu76v,1,continue,,4967.300000000003,4966.1600000000035,4967.300000000003,4967.300000000003,4966.1600000000035,4967.300000000003,0,4967.300000000003,0,0,,Click To Continue,Continue Button,5,object-70,trial,このじょうきょうに___がいるとおもう。,hoosoo_s,F_hoosoo_s.mp3,hoosoo,hosoo,hossoo,hooso,testing,long,vowel,o,oo,medial,ほうそう,ほそう,ほっそう,ほうそ,,correct
93,1746922484881,11/05/2025 00:14:44,1746908084881,-4,10/05/2025 16:14:44,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,14,trial,Screen 1,6wu76v,1,response,hoosoo,4967.300000000003,4966.1600000000035,4967.300000000003,4967.300000000003,4966.1600000000035,4967.300000000003,1,4967.300000000003,0,0,hoosoo,CustomMultichoice,CustomMultichoice,4,object-68,trial,このじょうきょうに___がいるとおもう。,hoosoo_s,F_hoosoo_s.mp3,hoosoo,hosoo,hossoo,hooso,testing,long,vowel,o,oo,medial,ほうそう,ほそう,ほっそう,ほうそ,,correct
94,1746922485845,11/05/2025 00:14:45,1746908085845,-4,10/05/2025 16:14:45,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,15,trial,Screen 1,6wu76v,1,info,audio started,965.4600000000064,958.5200000000041,965.4600000000064,965.4600000000064,958.5200000000041,965.4600000000064,0,965.4600000000064,0,0,,Audio Clip,Audio,3,object-78,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
95,1746922487829,11/05/2025 00:14:47,1746908087829,-4,10/05/2025 16:14:47,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,15,trial,Screen 1,6wu76v,1,info,audio finished,2951.1399999999994,2945,2951.1399999999994,2951.1399999999994,2945,2951.1399999999994,0,2951.1399999999994,0,0,,Audio Clip,Audio,3,object-78,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
96,1746922491153,11/05/2025 00:14:51,1746908091153,-4,10/05/2025 16:14:51,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,15,trial,Screen 1,6wu76v,1,action,hosoku,6274.139999999999,6271.979999999996,6274.139999999999,6274.139999999999,6271.979999999996,6274.139999999999,0,6274.139999999999,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
97,1746922492505,11/05/2025 00:14:52,1746908092505,-4,10/05/2025 16:14:52,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,15,trial,Screen 1,6wu76v,1,info,audio started,7626.139999999999,7619.439999999988,7626.139999999999,7626.139999999999,7619.439999999988,7626.139999999999,0,7626.139999999999,0,0,,Audio Clip,Audio,3,object-78,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
98,1746922494381,11/05/2025 00:14:54,1746908094381,-4,10/05/2025 16:14:54,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,15,trial,Screen 1,6wu76v,1,info,audio finished,9501.720000000016,9494.780000000013,9501.720000000016,9501.720000000016,9494.780000000013,9501.720000000016,0,9501.720000000016,0,0,,Audio Clip,Audio,3,object-78,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
99,1746922494389,11/05/2025 00:14:54,1746908094389,-4,10/05/2025 16:14:54,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,15,trial,Screen 1,6wu76v,1,action,hossoku,9508.65999999996,9501.719999999987,9508.65999999996,9508.65999999996,9501.719999999987,9508.65999999996,1,9508.65999999996,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
100,1746922495015,11/05/2025 00:14:55,1746908095015,-4,10/05/2025 16:14:55,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,15,trial,Screen 1,6wu76v,1,continue,,10135.14,10133.800000000003,10135.14,10135.14,10133.800000000003,10135.14,0,10135.14,0,0,,Click To Continue,Continue Button,5,object-70,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
101,1746922495015,11/05/2025 00:14:55,1746908095015,-4,10/05/2025 16:14:55,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,15,trial,Screen 1,6wu76v,1,response,hossoku,10136.14,10133.800000000003,10136.14,10136.14,10133.800000000003,10136.14,1,10136.14,0,0,hossoku,CustomMultichoice,CustomMultichoice,4,object-68,trial,いや、___じゃないよ。,hossoku_s,F_hossoku_s.mp3,hossoku,hosoku,hoosoku,hassoku,testing,long,consonant,s,ss,medial,ほっそく,ほそく,ほうそく,はっそく,,correct
102,1746922495958,11/05/2025 00:14:55,1746908095958,-4,10/05/2025 16:14:55,220234,3,task-arbx,,46054493,BLIND,13084914,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 138.0,2560x1440,2560x1284,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,SucceededHeadphoneCheck,,eligible,F-different J-same,spreadsheet2,,spreadsheet3,,,day 1 complete,post_test_assessment,post_test_assessment,16,trial,Screen 1,6wu76v,1,info,audio started,945.3399999999965,944.6000000000058,945.3399999999965,945.3399999999965,944.6000000000058,945.3399999999965,0,945.3399999999965,0,0,,Audio Clip,Audio,3,object-78,trial,___をしっていますか？,ojiisan_s,F_ojiisan_s.mp3,ojiisan,ojisan,oojisan,ochisan,training,long,vowel,i,ii,medial,おじいさん,おじさん,おおじさん,おちさん,,correct
