Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-ufbv,branch-x9dy,branch-62yz,branch-1uap,randomiser-axxj,allocator-flaz,randomiser-9tbp,allocator-cukp,randomiser-fgpw,checkpoint-3r84,checkpoint-l4ng,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sentence,Spreadsheet: key_word,Spreadsheet: sound,Spreadsheet: correct_answer,Spreadsheet: competing_distractor,Spreadsheet: non_competing_distractor_1,Spreadsheet: non_competing_distractor_2,Spreadsheet: origin_task,Spreadsheet: length,Spreadsheet: segment_type,Spreadsheet: phoneme_quality,Spreadsheet: phoneme_identity,Spreadsheet: word_position,Spreadsheet: c_label,Spreadsheet: cd_label,Spreadsheet: ncd1_label,Spreadsheet: ncd2_label,Manipulation: Spreadsheet,Store: Example
31,1742919886361,25/03/2025 16:24:46,1742905486361,-4,25/03/2025 08:24:46,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,4,trial,Screen 1,6wu76v,1,continue,,13733.200000011915,13716.699999999997,13733.200000011915,13733.200000011915,13716.699999999997,13733.200000011915,0,13733.200000011915,0,0,,Click To Continue,Continue Button,5,object-70,trial,あのひと、___ですか？,obasan_s,F_obasan_s.mp3,obasan,obaasan,oobasan,obaisan,training,short,vowel,a,a,medial,おばさん,おばあさん,おおばさん,おばいさん,,correct
32,1742919886361,25/03/2025 16:24:46,1742905486361,-4,25/03/2025 08:24:46,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,4,trial,Screen 1,6wu76v,1,response,obasan,13733.300000000003,13716.699999999997,13733.300000000003,13733.300000000003,13716.699999999997,13733.300000000003,1,13733.300000000003,0,0,obasan,CustomMultichoice,CustomMultichoice,4,object-68,trial,あのひと、___ですか？,obasan_s,F_obasan_s.mp3,obasan,obaasan,oobasan,obaisan,training,short,vowel,a,a,medial,おばさん,おばあさん,おおばさん,おばいさん,,correct
33,1742919888178,25/03/2025 16:24:48,1742905488178,-4,25/03/2025 08:24:48,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,5,trial,Screen 1,6wu76v,1,info,audio started,1833.699999999997,1816.699999999997,1833.699999999997,1833.699999999997,1816.699999999997,1833.699999999997,0,1833.699999999997,0,0,,Audio Clip,Audio,3,object-78,trial,かれに___についてきいてください。,shushin_s,F_shushin_s.mp3,shushin,shusshin,shuushin,shujin,testing,short,consonant,sh,sh,medial,しゅしん,しゅっしん,しゅうしん,しゅじん,,correct
34,1742919890795,25/03/2025 16:24:50,1742905490795,-4,25/03/2025 08:24:50,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,5,trial,Screen 1,6wu76v,1,info,audio finished,4449.900000000009,4433.300000000003,4449.900000000009,4449.900000000009,4433.300000000003,4449.900000000009,0,4449.900000000009,0,0,,Audio Clip,Audio,3,object-78,trial,かれに___についてきいてください。,shushin_s,F_shushin_s.mp3,shushin,shusshin,shuushin,shujin,testing,short,consonant,sh,sh,medial,しゅしん,しゅっしん,しゅうしん,しゅじん,,correct
35,1742919895611,25/03/2025 16:24:55,1742905495611,-4,25/03/2025 08:24:55,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,5,trial,Screen 1,6wu76v,1,info,audio started,9266.600000005958,9250.099999999991,9266.600000005958,9266.600000005958,9250.099999999991,9266.600000005958,0,9266.600000005958,0,0,,Audio Clip,Audio,3,object-78,trial,かれに___についてきいてください。,shushin_s,F_shushin_s.mp3,shushin,shusshin,shuushin,shujin,testing,short,consonant,sh,sh,medial,しゅしん,しゅっしん,しゅうしん,しゅじん,,correct
36,1742919898227,25/03/2025 16:24:58,1742905498227,-4,25/03/2025 08:24:58,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,5,trial,Screen 1,6wu76v,1,info,audio finished,11883.000000011918,11866.800000000003,11883.000000011918,11883.000000011918,11866.800000000003,11883.000000011918,0,11883.000000011918,0,0,,Audio Clip,Audio,3,object-78,trial,かれに___についてきいてください。,shushin_s,F_shushin_s.mp3,shushin,shusshin,shuushin,shujin,testing,short,consonant,sh,sh,medial,しゅしん,しゅっしん,しゅうしん,しゅじん,,correct
37,1742919907093,25/03/2025 16:25:07,1742905507093,-4,25/03/2025 08:25:07,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,5,trial,Screen 1,6wu76v,1,action,shushin,20748.40000001788,20733.40000000001,20748.40000001788,20748.40000001788,20733.40000000001,20748.40000001788,1,20748.40000001788,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,かれに___についてきいてください。,shushin_s,F_shushin_s.mp3,shushin,shusshin,shuushin,shujin,testing,short,consonant,sh,sh,medial,しゅしん,しゅっしん,しゅうしん,しゅじん,,correct
38,1742919910498,25/03/2025 16:25:10,1742905510498,-4,25/03/2025 08:25:10,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,5,trial,Screen 1,6wu76v,1,continue,,24153.30000002384,24149.09999999999,24153.30000002384,24153.30000002384,24149.09999999999,24153.30000002384,0,24153.30000002384,0,0,,Click To Continue,Continue Button,5,object-70,trial,かれに___についてきいてください。,shushin_s,F_shushin_s.mp3,shushin,shusshin,shuushin,shujin,testing,short,consonant,sh,sh,medial,しゅしん,しゅっしん,しゅうしん,しゅじん,,correct
39,1742919910498,25/03/2025 16:25:10,1742905510498,-4,25/03/2025 08:25:10,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,5,trial,Screen 1,6wu76v,1,response,shushin,24153.90000001788,24149.09999999999,24153.90000001788,24153.90000001788,24149.09999999999,24153.90000001788,1,24153.90000001788,0,0,shushin,CustomMultichoice,CustomMultichoice,4,object-68,trial,かれに___についてきいてください。,shushin_s,F_shushin_s.mp3,shushin,shusshin,shuushin,shujin,testing,short,consonant,sh,sh,medial,しゅしん,しゅっしん,しゅうしん,しゅじん,,correct
40,1742919911730,25/03/2025 16:25:11,1742905511730,-4,25/03/2025 08:25:11,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,6,trial,Screen 1,6wu76v,1,info,audio started,1236.2000000238477,1234.3000000000175,1236.2000000238477,1236.2000000238477,1234.3000000000175,1236.2000000238477,0,1236.2000000238477,0,0,,Audio Clip,Audio,3,object-78,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
41,1742919913986,25/03/2025 16:25:13,1742905513986,-4,25/03/2025 08:25:13,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,6,trial,Screen 1,6wu76v,1,info,audio finished,3492.9000000119267,3484.399999999994,3492.9000000119267,3492.9000000119267,3484.399999999994,3492.9000000119267,0,3492.9000000119267,0,0,,Audio Clip,Audio,3,object-78,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
42,1742919920961,25/03/2025 16:25:20,1742905520961,-4,25/03/2025 08:25:20,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,6,trial,Screen 1,6wu76v,1,action,yussoo,10467.600000000006,10451.100000000006,10467.600000000006,10467.600000000006,10451.100000000006,10467.600000000006,0,10467.600000000006,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
43,1742919922371,25/03/2025 16:25:22,1742905522371,-4,25/03/2025 08:25:22,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,6,trial,Screen 1,6wu76v,1,info,audio started,11877.400000011927,11867.399999999994,11877.400000011927,11877.400000011927,11867.399999999994,11877.400000011927,0,11877.400000011927,0,0,,Audio Clip,Audio,3,object-78,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
44,1742919924628,25/03/2025 16:25:24,1742905524628,-4,25/03/2025 08:25:24,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,6,trial,Screen 1,6wu76v,1,info,audio finished,14132.899999999994,14117,14132.899999999994,14132.899999999994,14117,14132.899999999994,0,14132.899999999994,0,0,,Audio Clip,Audio,3,object-78,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
45,1742919927760,25/03/2025 16:25:27,1742905527760,-4,25/03/2025 08:25:27,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,6,trial,Screen 1,6wu76v,1,action,yusoo,17267.20000000004,17250.800000000017,17267.20000000004,17267.20000000004,17250.800000000017,17267.20000000004,1,17267.20000000004,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
46,1742919932664,25/03/2025 16:25:32,1742905532664,-4,25/03/2025 08:25:32,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,6,trial,Screen 1,6wu76v,1,continue,,22171.200000023848,22167.70000000001,22171.200000023848,22171.200000023848,22167.70000000001,22171.200000023848,0,22171.200000023848,0,0,,Click To Continue,Continue Button,5,object-70,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
47,1742919932668,25/03/2025 16:25:32,1742905532668,-4,25/03/2025 08:25:32,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,6,trial,Screen 1,6wu76v,1,response,yusoo,22174.900000011927,22167.70000000001,22174.900000011927,22174.900000011927,22167.70000000001,22174.900000011927,1,22174.900000011927,0,0,yusoo,CustomMultichoice,CustomMultichoice,4,object-68,trial,あれはきっと___できないよ。,yusoo_s,F_yusoo_s.mp3,yusoo,yuusoo,yussoo,usoo,training,short,vowel,u,u,medial,ゆそう,ゆうそう,ゆっそう,うそう,,correct
48,1742919934908,25/03/2025 16:25:34,1742905534908,-4,25/03/2025 08:25:34,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,7,trial,Screen 1,6wu76v,1,info,audio started,2247.3000000059546,2233.2999999999884,2247.3000000059546,2247.3000000059546,2233.2999999999884,2247.3000000059546,0,2247.3000000059546,0,0,,Audio Clip,Audio,3,object-78,trial,___にきめました。,isshoku_s,F_isshoku_s.mp3,isshoku,ishoku,iishoku,issoku,training,long,consonant,sh,ssh,medial,いっしょく,いしょく,いいしょく,いっそく,,correct
49,1742919936445,25/03/2025 16:25:36,1742905536445,-4,25/03/2025 08:25:36,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,7,trial,Screen 1,6wu76v,1,info,audio finished,3783.399999999965,3766.6999999999825,3783.399999999965,3783.399999999965,3766.6999999999825,3783.399999999965,0,3783.399999999965,0,0,,Audio Clip,Audio,3,object-78,trial,___にきめました。,isshoku_s,F_isshoku_s.mp3,isshoku,ishoku,iishoku,issoku,training,long,consonant,sh,ssh,medial,いっしょく,いしょく,いいしょく,いっそく,,correct
50,1742919944561,25/03/2025 16:25:44,1742905544561,-4,25/03/2025 08:25:44,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,7,trial,Screen 1,6wu76v,1,action,ishoku,11900,11883.399999999994,11900,11900,11883.399999999994,11900,0,11900,0,0,,CustomMultichoice,CustomMultichoice,4,object-68,trial,___にきめました。,isshoku_s,F_isshoku_s.mp3,isshoku,ishoku,iishoku,issoku,training,long,consonant,sh,ssh,medial,いっしょく,いしょく,いいしょく,いっそく,,correct
51,1742919948136,25/03/2025 16:25:48,1742905548136,-4,25/03/2025 08:25:48,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,7,trial,Screen 1,6wu76v,1,continue,,15475.500000023836,15466.699999999983,15475.500000023836,15475.500000023836,15466.699999999983,15475.500000023836,0,15475.500000023836,0,0,,Click To Continue,Continue Button,5,object-70,trial,___にきめました。,isshoku_s,F_isshoku_s.mp3,isshoku,ishoku,iishoku,issoku,training,long,consonant,sh,ssh,medial,いっしょく,いしょく,いいしょく,いっそく,,correct
52,1742919948137,25/03/2025 16:25:48,1742905548137,-4,25/03/2025 08:25:48,220234,3,task-sz6c,,44705349,BLIND,13022571,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 134.0.0.0,1920x1080,1805x886,day 1 complete,,0,Multiple-Choice Partial Dictation (MCPD) Listening Assessment,3,SucceededAutoplayCheck,FailedHeadphoneCheck,SucceededHeadphoneCheck,eligible,F-same J-different,spreadsheet2,,spreadsheet4,,day 1 complete,,pre_test_assessment,pre_test_assessment,7,trial,Screen 1,6wu76v,1,response,ishoku,15476.000000023836,15466.699999999983,15476.000000023836,15476.000000023836,15466.699999999983,15476.000000023836,0,15476.000000023836,0,0,ishoku,CustomMultichoice,CustomMultichoice,4,object-68,trial,___にきめました。,isshoku_s,F_isshoku_s.mp3,isshoku,ishoku,iishoku,issoku,training,long,consonant,sh,ssh,medial,いっしょく,いしょく,いいしょく,いっそく,,correct
