"local_date","day","ID","response","reaction_time","correct","condition","word_pair","signal","type","word_A","word_B","sound_1","sound_2","speaker_signal","language","gloss_A","gloss_B","pitch_accent_A","pitch_accent_B","phoneme_quality","phoneme_identity_A","phoneme_identity_B","length_A","length_B","segment_type","word_position","task","F_response","J_response","log_rt","median_rt","mad","upper_mad","lower_mad"
"2025-03-19","1","138","same",457.0000000476721,1,"lowLD","heta-hetta","same","AA","heta","hetta","M_heta.mp3","F_heta.mp3","different","Japanese","unskillfull","decreased","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",6.12468339099852,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","different",848.100000047707,1,"lowLD","kasee-kassee","different","BA","kasee","kassee","F_kassee.mp3","M_kasee.mp3","different","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",6.742998553423906,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",480.4000000000233,1,"lowLD","oto-otto","same","AA","oto","otto","F_oto.mp3","F_oto.mp3","same","Japanese","sound","husband","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",6.174619090205877,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","different",2089.499999976135,0,"lowLD","iso-isso","same","BB","iso","isso","F_isso.mp3","M_isso.mp3","different","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",7.644680081876548,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",411.1999999523396,1,"lowLD","ite-itte","same","AA","ite","itte","F_ite.mp3","F_ite.mp3","same","Japanese","staying","going, saying","LH","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",6.019079714025049,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","different",3624.500000000117,1,"lowLD","hasan-hassan","different","BA","hasan","hassan","M_hassan.mp3","M_hasan.mp3","same","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",8.195471626740964,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","different",965.0000000238653,1,"lowLD","iso-isso","different","BA","iso","isso","F_isso.mp3","M_iso.mp3","different","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",6.8721281013637165,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",308.0999999999767,1,"lowLD","kasee-kassee","same","BB","kasee","kassee","M_kassee.mp3","M_kassee.mp3","same","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",5.730424405602546,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","different",1221.3000000237953,1,"lowLD","shiru-shiiru","different","AB","shiru","shiiru","M_shiru.mp3","F_shiiru.mp3","different","Japanese","know, understand, be familiar with, sense","force, compel, coerce","LH","LHL","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",7.107671144196527,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",433.1999999523396,1,"lowLD","ite-itte","same","BB","ite","itte","F_itte.mp3","F_itte.mp3","same","Japanese","staying","going, saying","LH","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",6.071199515016816,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","different",4137.800000000047,1,"lowLD","obasan-obaasan","different","BA","obasan","obaasan","F_obaasan.mp3","M_obasan.mp3","different","Japanese","aunt, adult/middle-aged woman","grandma, elderly woman","LHHH","LHLLL","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",8.327919524609655,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",788.5999999999767,0,"lowLD","ishoku-isshoku","different","AB","ishoku","isshoku","F_ishoku.mp3","M_isshoku.mp3","different","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",6.670259221443497,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","different",397.39999997615814,1,"lowLD","obasan-obaasan","different","AB","obasan","obaasan","F_obasan.mp3","M_obaasan.mp3","different","Japanese","aunt, adult/middle-aged woman","grandma, elderly woman","LHHH","LHLLL","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",5.984943330057722,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",1493.899999976158,1,"lowLD","saka-sakka","same","AA","saka","sakka","M_saka.mp3","F_saka.mp3","different","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",7.309145429032312,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","different",306.69999995233957,1,"lowLD","haken-hakken","different","AB","haken","hakken","M_haken.mp3","M_hakken.mp3","same","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",5.725870070964809,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",177.6999999762047,1,"lowLD","iso-isso","same","BB","iso","isso","F_isso.mp3","F_isso.mp3","same","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",5.180096735026699,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",593.2000000476837,1,"lowLD","hasan-hassan","same","AA","hasan","hassan","M_hasan.mp3","F_hasan.mp3","different","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",6.385531610344161,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",258.199999999837,1,"lowLD","iso-isso","same","AA","iso","isso","M_iso.mp3","M_iso.mp3","same","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",5.5537344784119105,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","different",491.0999999999767,1,"lowLD","ite-itte","different","BA","ite","itte","M_itte.mp3","F_ite.mp3","different","Japanese","staying","going, saying","LH","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",6.196647773045152,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",647.3000000237953,1,"lowLD","ishoku-isshoku","same","BB","ishoku","isshoku","F_isshoku.mp3","M_isshoku.mp3","different","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",6.472809865588225,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",357.80000004766043,1,"lowLD","haken-hakken","same","BB","haken","hakken","F_hakken.mp3","F_hakken.mp3","same","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",5.879974171207823,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",652.7000000476837,1,"lowLD","jutaku-juutaku","same","BB","jutaku","juutaku","F_juutaku.mp3","M_juutaku.mp3","different","Japanese","entrustment, commission, taking charge","residence, housing","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",6.4811176057142275,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",811.1999999762047,1,"lowLD","toshin-tosshin","same","AA","toshin","tosshin","F_toshin.mp3","M_toshin.mp3","different","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",6.698514632807585,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",429.1999999523396,1,"lowLD","obasan-obaasan","same","AA","obasan","obaasan","F_obasan.mp3","M_obasan.mp3","different","Japanese","aunt, adult/middle-aged woman","grandma, elderly woman","LHHH","LHLLL","a","a","aa","short","long","vowel","medial","training","SAME","DIFFERENT",6.061923010645499,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","different",722.5,1,"lowLD","gaki-gakki","different","AB","gaki","gakki","M_gaki.mp3","F_gakki.mp3","different","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",6.582717419986587,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",431.5999999523629,0,"lowLD","ishoku-isshoku","different","AB","ishoku","isshoku","M_ishoku.mp3","F_isshoku.mp3","different","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",6.067499233273606,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","different",487,1,"lowLD","shiru-shiiru","different","BA","shiru","shiiru","M_shiiru.mp3","M_shiru.mp3","same","Japanese","know, understand, be familiar with, sense","force, compel, coerce","LH","LHL","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",6.18826412308259,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",279.59999995236285,1,"lowLD","kasee-kassee","same","AA","kasee","kassee","F_kasee.mp3","F_kasee.mp3","same","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",5.633360010189279,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",985.4000000238884,1,"lowLD","nishi-nisshi","same","AA","nishi","nisshi","F_nishi.mp3","F_nishi.mp3","same","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",6.893047650134105,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",1380.2999999523165,0,"lowLD","toshin-tosshin","different","BA","toshin","tosshin","M_tosshin.mp3","M_toshin.mp3","same","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",7.230056145794987,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","different",495.9000000000233,1,"lowLD","shiru-shiiru","different","AB","shiru","shiiru","M_shiru.mp3","F_shiiru.mp3","different","Japanese","know, understand, be familiar with, sense","force, compel, coerce","LH","LHL","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",6.206374293495135,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",131.79999997618145,1,"lowLD","toshin-tosshin","same","AA","toshin","tosshin","M_toshin.mp3","M_toshin.mp3","same","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","SAME","DIFFERENT",4.88128562188769,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","different",1391.4000000001397,0,"lowLD","iso-isso","same","AA","iso","isso","F_iso.mp3","M_iso.mp3","different","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",7.238065713489641,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","different",1241.3999999999069,0,"lowLD","gaki-gakki","same","BB","gaki","gakki","M_gakki.mp3","F_gakki.mp3","different","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",7.123995053979478,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",849.5,0,"lowLD","hasan-hassan","different","BA","hasan","hassan","F_hassan.mp3","F_hasan.mp3","same","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",6.744647941111987,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","different",212.10000002384183,1,"lowLD","yusoo-yuusoo","different","AB","yusoo","yuusoo","M_yusoo.mp3","F_yuusoo.mp3","different","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","SAME","DIFFERENT",5.357057861683045,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","different",506.5000000477303,1,"lowLD","saka-sakka","different","AB","saka","sakka","M_saka.mp3","F_sakka.mp3","different","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",6.227524323782974,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","different",646.1999999999534,1,"lowLD","gaki-gakki","different","AB","gaki","gakki","M_gaki.mp3","M_gakki.mp3","same","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",6.471109053390326,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",781.7999999523163,1,"lowLD","saka-sakka","same","BB","saka","sakka","M_sakka.mp3","F_sakka.mp3","different","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","SAME","DIFFERENT",6.661598953297863,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",444.9000000000233,1,"lowLD","kasee-kassee","same","BB","kasee","kassee","M_kassee.mp3","M_kassee.mp3","same","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","SAME","DIFFERENT",6.097849537812048,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","different",1349.9000000000233,1,"lowLD","oto-otto","different","BA","oto","otto","F_otto.mp3","F_oto.mp3","same","Japanese","sound","husband","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","SAME","DIFFERENT",7.207785794614798,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
"2025-03-19","1","138","same",305.3000000237953,1,"lowLD","ojisan-ojiisan","same","AA","ojisan","ojiisan","M_ojisan.mp3","M_ojisan.mp3","same","Japanese","uncle, adult/middle-aged man","grandpa, elderly man","LHHH","LHLLL","i","i","ii","short","long","vowel","medial","training","SAME","DIFFERENT",5.721294899818773,6.384856846368824,0.6678204939871287,8.388318328330211,4.381395364407438
