"local_date","day","prepost","local_time","ID","participant_starting_group","pre_training_condition","post_training_condition","ax_condition","trial_number","display","screen","response_type","response","reaction_time","tag","sound","pair","language","first_dim_step","second_dim_step","left_word","right_word","reverse_scale","norm_left_word","norm_right_word","norm_response"
"2025-03-13","1","pre-training","14:29:18","152",NA,"spreadsheet2","spreadsheet4","lowLD",48,"trial","response","response",91,1518,"response_slider","D_T_VOT_6_F0_3.mp3","indent-intent","English",6,3,"indent","intent","no","indent","intent",91
"2025-03-13","1","pre-training","14:29:20","152",NA,"spreadsheet2","spreadsheet4","lowLD",49,"trial","response","response",87,1483,"response_slider","D_T_VOT_7_F0_3.mp3","indent-intent","English",7,3,"indent","intent","no","indent","intent",87
"2025-03-13","1","pre-training","14:29:24","152",NA,"spreadsheet2","spreadsheet4","lowLD",50,"trial","response","response",13,2416,"response_slider","D_T_VOT_3_F0_3.mp3","indent-intent","English",3,3,"indent","intent","no","indent","intent",13
"2025-03-13","1","pre-training","14:29:28","152",NA,"spreadsheet2","spreadsheet4","lowLD",51,"trial","response","response",89,2670,"response_slider","D_T_VOT_4_F0_3.mp3","indent-intent","English",4,3,"indent","intent","no","indent","intent",89
"2025-03-13","1","pre-training","14:29:31","152",NA,"spreadsheet2","spreadsheet4","lowLD",52,"trial","response","response",86,2268,"response_slider","D_T_VOT_2_F0_3.mp3","indent-intent","English",2,3,"indent","intent","no","indent","intent",86
"2025-03-13","1","pre-training","14:29:33","152",NA,"spreadsheet2","spreadsheet4","lowLD",53,"trial","response","response",88,1284,"response_slider","D_T_VOT_7_F0_3.mp3","indent-intent","English",7,3,"indent","intent","no","indent","intent",88
"2025-03-13","1","pre-training","14:29:36","152",NA,"spreadsheet2","spreadsheet4","lowLD",54,"trial","response","response",91,1767,"response_slider","D_T_VOT_7_F0_3.mp3","indent-intent","English",7,3,"indent","intent","no","indent","intent",91
"2025-03-13","1","pre-training","14:29:39","152",NA,"spreadsheet2","spreadsheet4","lowLD",55,"trial","response","response",13,2006,"response_slider","D_T_VOT_1_F0_3.mp3","indent-intent","English",1,3,"indent","intent","no","indent","intent",13
"2025-03-13","1","pre-training","14:29:42","152",NA,"spreadsheet2","spreadsheet4","lowLD",56,"trial","response","response",94,2250,"response_slider","D_T_VOT_5_F0_3.mp3","indent-intent","English",5,3,"indent","intent","no","indent","intent",94
"2025-03-13","1","pre-training","14:30:19","152",NA,"spreadsheet2","spreadsheet4","lowLD",57,"trial","response","response",91,5001,"response_slider","T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"katta","kata","yes","kata","katta",9
"2025-03-13","1","pre-training","14:30:22","152",NA,"spreadsheet2","spreadsheet4","lowLD",58,"trial","response","response",7,1634,"response_slider","T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"katta","kata","yes","kata","katta",93
"2025-03-13","1","pre-training","14:30:25","152",NA,"spreadsheet2","spreadsheet4","lowLD",59,"trial","response","response",87,2268,"response_slider","T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"katta","kata","yes","kata","katta",13
"2025-03-13","1","pre-training","14:30:27","152",NA,"spreadsheet2","spreadsheet4","lowLD",60,"trial","response","response",10,1786,"response_slider","T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"katta","kata","yes","kata","katta",90
"2025-03-13","1","pre-training","14:30:30","152",NA,"spreadsheet2","spreadsheet4","lowLD",61,"trial","response","response",9,1450,"response_slider","T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"katta","kata","yes","kata","katta",91
"2025-03-13","1","pre-training","14:30:33","152",NA,"spreadsheet2","spreadsheet4","lowLD",62,"trial","response","response",7,2900,"response_slider","T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"katta","kata","yes","kata","katta",93
"2025-03-13","1","pre-training","14:30:36","152",NA,"spreadsheet2","spreadsheet4","lowLD",63,"trial","response","response",9,1717,"response_slider","T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"katta","kata","yes","kata","katta",91
"2025-03-13","1","pre-training","14:30:39","152",NA,"spreadsheet2","spreadsheet4","lowLD",64,"trial","response","response",97,2518,"response_slider","T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"katta","kata","yes","kata","katta",3
"2025-03-13","1","pre-training","14:30:42","152",NA,"spreadsheet2","spreadsheet4","lowLD",65,"trial","response","response",13,2485,"response_slider","T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"katta","kata","yes","kata","katta",87
"2025-03-13","1","pre-training","14:30:46","152",NA,"spreadsheet2","spreadsheet4","lowLD",66,"trial","response","response",12,2751,"response_slider","T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"katta","kata","yes","kata","katta",88
"2025-03-13","1","pre-training","14:30:50","152",NA,"spreadsheet2","spreadsheet4","lowLD",67,"trial","response","response",41,2986,"response_slider","T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"katta","kata","yes","kata","katta",59
"2025-03-13","1","pre-training","14:30:53","152",NA,"spreadsheet2","spreadsheet4","lowLD",68,"trial","response","response",16,1985,"response_slider","T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"katta","kata","yes","kata","katta",84
"2025-03-13","1","pre-training","14:30:57","152",NA,"spreadsheet2","spreadsheet4","lowLD",69,"trial","response","response",77,3802,"response_slider","T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"katta","kata","yes","kata","katta",23
"2025-03-13","1","pre-training","14:31:00","152",NA,"spreadsheet2","spreadsheet4","lowLD",70,"trial","response","response",86,1999,"response_slider","T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"katta","kata","yes","kata","katta",14
"2025-03-13","1","pre-training","14:31:09","152",NA,"spreadsheet2","spreadsheet4","lowLD",71,"trial","response","response",84,8819,"response_slider","T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"katta","kata","yes","kata","katta",16
"2025-03-13","1","pre-training","14:31:18","152",NA,"spreadsheet2","spreadsheet4","lowLD",72,"trial","response","response",87,8221,"response_slider","T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"katta","kata","yes","kata","katta",13
"2025-03-13","1","pre-training","14:31:21","152",NA,"spreadsheet2","spreadsheet4","lowLD",73,"trial","response","response",10,1434,"response_slider","T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"katta","kata","yes","kata","katta",90
"2025-03-13","1","pre-training","14:31:24","152",NA,"spreadsheet2","spreadsheet4","lowLD",74,"trial","response","response",81,2167,"response_slider","T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"katta","kata","yes","kata","katta",19
"2025-03-13","1","pre-training","14:31:27","152",NA,"spreadsheet2","spreadsheet4","lowLD",75,"trial","response","response",13,2304,"response_slider","T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"katta","kata","yes","kata","katta",87
"2025-03-13","1","pre-training","14:31:34","152",NA,"spreadsheet2","spreadsheet4","lowLD",76,"trial","response","response",86,6353,"response_slider","T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"katta","kata","yes","kata","katta",14
"2025-03-13","1","pre-training","14:31:38","152",NA,"spreadsheet2","spreadsheet4","lowLD",77,"trial","response","response",13,3216,"response_slider","T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"katta","kata","yes","kata","katta",87
"2025-03-13","1","pre-training","14:31:41","152",NA,"spreadsheet2","spreadsheet4","lowLD",78,"trial","response","response",10,2184,"response_slider","T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"katta","kata","yes","kata","katta",90
"2025-03-13","1","pre-training","14:31:45","152",NA,"spreadsheet2","spreadsheet4","lowLD",79,"trial","response","response",21,2884,"response_slider","T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"katta","kata","yes","kata","katta",79
"2025-03-13","1","pre-training","14:31:48","152",NA,"spreadsheet2","spreadsheet4","lowLD",80,"trial","response","response",89,2235,"response_slider","T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"katta","kata","yes","kata","katta",11
"2025-03-13","1","pre-training","14:31:51","152",NA,"spreadsheet2","spreadsheet4","lowLD",81,"trial","response","response",26,2734,"response_slider","T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"katta","kata","yes","kata","katta",74
"2025-03-13","1","pre-training","14:31:55","152",NA,"spreadsheet2","spreadsheet4","lowLD",82,"trial","response","response",25,3284,"response_slider","T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"katta","kata","yes","kata","katta",75
"2025-03-13","1","pre-training","14:31:59","152",NA,"spreadsheet2","spreadsheet4","lowLD",83,"trial","response","response",19,2785,"response_slider","T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"katta","kata","yes","kata","katta",81
"2025-03-13","1","pre-training","14:32:02","152",NA,"spreadsheet2","spreadsheet4","lowLD",84,"trial","response","response",87,2584,"response_slider","T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"katta","kata","yes","kata","katta",13
"2025-03-13","1","pre-training","14:32:38","152",NA,"spreadsheet2","spreadsheet4","lowLD",85,"trial","response","response",92,3338,"response_slider","O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"tooru","toru","yes","toru","tooru",8
"2025-03-13","1","pre-training","14:32:42","152",NA,"spreadsheet2","spreadsheet4","lowLD",86,"trial","response","response",15,3217,"response_slider","O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"tooru","toru","yes","toru","tooru",85
"2025-03-13","1","pre-training","14:32:47","152",NA,"spreadsheet2","spreadsheet4","lowLD",87,"trial","response","response",83,4885,"response_slider","O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"tooru","toru","yes","toru","tooru",17
"2025-03-13","1","pre-training","14:32:50","152",NA,"spreadsheet2","spreadsheet4","lowLD",88,"trial","response","response",17,2401,"response_slider","O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"tooru","toru","yes","toru","tooru",83
"2025-03-13","1","pre-training","14:32:56","152",NA,"spreadsheet2","spreadsheet4","lowLD",89,"trial","response","response",4,5018,"response_slider","O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"tooru","toru","yes","toru","tooru",96
"2025-03-13","1","pre-training","14:32:59","152",NA,"spreadsheet2","spreadsheet4","lowLD",90,"trial","response","response",86,1783,"response_slider","O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"tooru","toru","yes","toru","tooru",14
"2025-03-13","1","pre-training","14:33:02","152",NA,"spreadsheet2","spreadsheet4","lowLD",91,"trial","response","response",86,2653,"response_slider","O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"tooru","toru","yes","toru","tooru",14
"2025-03-13","1","pre-training","14:33:05","152",NA,"spreadsheet2","spreadsheet4","lowLD",92,"trial","response","response",87,1816,"response_slider","O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"tooru","toru","yes","toru","tooru",13
"2025-03-13","1","pre-training","14:33:07","152",NA,"spreadsheet2","spreadsheet4","lowLD",93,"trial","response","response",71,1586,"response_slider","O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"tooru","toru","yes","toru","tooru",29
"2025-03-13","1","pre-training","14:33:10","152",NA,"spreadsheet2","spreadsheet4","lowLD",94,"trial","response","response",9,2017,"response_slider","O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"tooru","toru","yes","toru","tooru",91
"2025-03-13","1","pre-training","14:33:13","152",NA,"spreadsheet2","spreadsheet4","lowLD",95,"trial","response","response",9,1867,"response_slider","O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"tooru","toru","yes","toru","tooru",91
"2025-03-13","1","pre-training","14:33:15","152",NA,"spreadsheet2","spreadsheet4","lowLD",96,"trial","response","response",12,1801,"response_slider","O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"tooru","toru","yes","toru","tooru",88
"2025-03-13","1","pre-training","14:33:18","152",NA,"spreadsheet2","spreadsheet4","lowLD",97,"trial","response","response",9,1401,"response_slider","O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"tooru","toru","yes","toru","tooru",91
"2025-03-13","1","pre-training","14:33:44","152",NA,"spreadsheet2","spreadsheet4","lowLD",98,"trial","response","response",86,2534,"response_slider","O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"tooru","toru","yes","toru","tooru",14
"2025-03-13","1","pre-training","14:33:48","152",NA,"spreadsheet2","spreadsheet4","lowLD",99,"trial","response","response",15,2618,"response_slider","O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"tooru","toru","yes","toru","tooru",85
"2025-03-13","1","pre-training","14:33:51","152",NA,"spreadsheet2","spreadsheet4","lowLD",100,"trial","response","response",9,2066,"response_slider","O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"tooru","toru","yes","toru","tooru",91
"2025-03-13","1","pre-training","14:33:56","152",NA,"spreadsheet2","spreadsheet4","lowLD",101,"trial","response","response",91,4868,"response_slider","O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"tooru","toru","yes","toru","tooru",9
"2025-03-13","1","pre-training","14:34:01","152",NA,"spreadsheet2","spreadsheet4","lowLD",102,"trial","response","response",25,3583,"response_slider","O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"tooru","toru","yes","toru","tooru",75
"2025-03-13","1","pre-training","14:34:03","152",NA,"spreadsheet2","spreadsheet4","lowLD",103,"trial","response","response",79,1817,"response_slider","O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"tooru","toru","yes","toru","tooru",21
"2025-03-13","1","pre-training","14:34:07","152",NA,"spreadsheet2","spreadsheet4","lowLD",104,"trial","response","response",24,2803,"response_slider","O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"tooru","toru","yes","toru","tooru",76
"2025-03-13","1","pre-training","14:34:09","152",NA,"spreadsheet2","spreadsheet4","lowLD",105,"trial","response","response",13,1617,"response_slider","O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"tooru","toru","yes","toru","tooru",87
"2025-03-13","1","pre-training","14:34:12","152",NA,"spreadsheet2","spreadsheet4","lowLD",106,"trial","response","response",83,1690,"response_slider","O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"tooru","toru","yes","toru","tooru",17
"2025-03-13","1","pre-training","14:34:14","152",NA,"spreadsheet2","spreadsheet4","lowLD",107,"trial","response","response",79,1734,"response_slider","O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"tooru","toru","yes","toru","tooru",21
"2025-03-13","1","pre-training","14:34:17","152",NA,"spreadsheet2","spreadsheet4","lowLD",108,"trial","response","response",50,2401,"response_slider","O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"tooru","toru","yes","toru","tooru",50
"2025-03-13","1","pre-training","14:34:20","152",NA,"spreadsheet2","spreadsheet4","lowLD",109,"trial","response","response",72,1868,"response_slider","O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"tooru","toru","yes","toru","tooru",28
"2025-03-13","1","pre-training","14:34:23","152",NA,"spreadsheet2","spreadsheet4","lowLD",110,"trial","response","response",70,1701,"response_slider","O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"tooru","toru","yes","toru","tooru",30
"2025-03-13","1","pre-training","14:34:26","152",NA,"spreadsheet2","spreadsheet4","lowLD",111,"trial","response","response",30,2318,"response_slider","O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"tooru","toru","yes","toru","tooru",70
"2025-03-13","1","pre-training","14:34:30","152",NA,"spreadsheet2","spreadsheet4","lowLD",112,"trial","response","response",81,3518,"response_slider","O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"tooru","toru","yes","toru","tooru",19
"2025-03-15","2","post-training","15:13:00","152",NA,"spreadsheet2","spreadsheet4","lowLD",1,"trial","response","response",14,15630.899999999256,"response_slider","I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"risen","reason","yes","reason","risen",86
"2025-03-15","2","post-training","15:13:04","152",NA,"spreadsheet2","spreadsheet4","lowLD",2,"trial","response","response",82,3044.0999999996275,"response_slider","I_IH_spec_1_dur_3.mp3","reason-risen","English",1,3,"risen","reason","yes","reason","risen",18
"2025-03-15","2","post-training","15:13:07","152",NA,"spreadsheet2","spreadsheet4","lowLD",3,"trial","response","response",5,1183.3999999999942,"response_slider","I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"risen","reason","yes","reason","risen",95
"2025-03-15","2","post-training","15:13:09","152",NA,"spreadsheet2","spreadsheet4","lowLD",4,"trial","response","response",15,1136.499999999629,"response_slider","I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"risen","reason","yes","reason","risen",85
