"day","ID","response","reaction_time","log_rt","correct","condition","language","word_pair","signal","type","sound_1","sound_2","speaker_signal","task"
"1","156","different",1630.500000095344,7.396641995287849,0,"highLD","Japanese","oto-otto","same","AA","F_oto.mp3","M_oto.mp3","different","training"
"1","156","different",1525.100000023842,7.329815260677771,1,"highLD","Japanese","gaki-gakki","different","BA","M_gakki.mp3","M_gaki.mp3","same","training"
"1","156","different",545.0000000953441,6.300785794838188,1,"highLD","Japanese","jutaku-juutaku","different","AB","M_jutaku.mp3","M_juutaku.mp3","same","training"
"1","156","different",808.8000000715256,6.695551667794696,1,"highLD","Japanese","saka-sakka","different","AB","M_saka.mp3","F_sakka.mp3","different","training"
"1","156","different",1155.7000000476835,7.052461500022655,0,"highLD","Japanese","kasee-kassee","same","AA","F_kasee.mp3","M_kasee.mp3","different","training"
"1","156","same",716.0000000715372,6.573680167060558,1,"highLD","Japanese","shiru-shiiru","same","BB","M_shiiru.mp3","M_shiiru.mp3","same","training"
"1","156","different",597.6000000238419,6.392921633858504,1,"highLD","Japanese","jutaku-juutaku","different","BA","M_juutaku.mp3","F_jutaku.mp3","different","training"
"1","156","different",772.8000000238535,6.650020282929175,1,"highLD","Japanese","ojisan-ojiisan","different","AB","F_ojisan.mp3","M_ojiisan.mp3","different","training"
"1","156","different",762.7000000715489,6.636864769264003,1,"highLD","Japanese","kasee-kassee","different","AB","M_kasee.mp3","F_kassee.mp3","different","training"
"1","156","different",1937.7000000000696,7.569256981706572,0,"highLD","Japanese","iso-isso","same","BB","F_isso.mp3","M_isso.mp3","different","training"
"1","156","different",1865.9000000238304,7.531498789415975,1,"highLD","Japanese","toshin-tosshin","different","BA","F_tosshin.mp3","F_toshin.mp3","same","training"
"1","156","same",893.3000000953907,6.794922470814578,1,"highLD","Japanese","nishi-nisshi","same","AA","F_nishi.mp3","M_nishi.mp3","different","training"
"1","156","same",875.7999999999884,6.775137754367285,0,"highLD","Japanese","ishoku-isshoku","different","AB","F_ishoku.mp3","F_isshoku.mp3","same","training"
"1","156","different",607.3000000476604,6.4090229029820085,1,"highLD","Japanese","iso-isso","different","AB","M_iso.mp3","F_isso.mp3","different","training"
"1","156","same",527.9000000476954,6.26890687191992,1,"highLD","Japanese","ishoku-isshoku","same","AA","M_ishoku.mp3","F_ishoku.mp3","different","training"
"1","156","different",1268.100000071514,7.145274996297249,1,"highLD","Japanese","jutaku-juutaku","different","BA","M_juutaku.mp3","F_jutaku.mp3","different","training"
"1","156","same",867.8000000953907,6.765961273474173,1,"highLD","Japanese","jutaku-juutaku","same","AA","F_jutaku.mp3","M_jutaku.mp3","different","training"
"1","156","same",668.3000000000466,6.5047371745170945,1,"highLD","Japanese","heta-hetta","same","BB","M_hetta.mp3","F_hetta.mp3","different","training"
"1","156","different",1525.500000095344,7.330077504219225,0,"highLD","Japanese","nishi-nisshi","same","AA","F_nishi.mp3","M_nishi.mp3","different","training"
"1","156","different",685.7000000000698,6.5304402142904205,1,"highLD","Japanese","obasan-obaasan","different","AB","M_obasan.mp3","F_obaasan.mp3","different","training"
"1","156","same",745.8000000715256,6.614457467840625,1,"highLD","Japanese","heta-hetta","same","AA","M_heta.mp3","M_heta.mp3","same","training"
"1","156","different",1037.1000000000931,6.9441836355957784,1,"highLD","Japanese","shiru-shiiru","different","BA","F_shiiru.mp3","M_shiru.mp3","different","training"
"1","156","different",1073.3000000237953,6.978493293509649,1,"highLD","Japanese","ite-itte","different","AB","F_ite.mp3","F_itte.mp3","same","training"
"1","156","different",666.6000000953209,6.502190166016635,1,"highLD","Japanese","saka-sakka","different","BA","F_sakka.mp3","M_saka.mp3","different","training"
"1","156","same",740.8000000237953,6.607730683364091,1,"highLD","Japanese","hasan-hassan","same","AA","M_hasan.mp3","F_hasan.mp3","different","training"
"1","156","different",489.7000000476837,6.193792958805645,1,"highLD","Japanese","haku-haaku","different","AB","M_haku.mp3","M_haaku.mp3","same","training"
"1","156","same",1897.3000000953907,7.548187101920365,1,"highLD","Japanese","haken-hakken","same","BB","F_hakken.mp3","M_hakken.mp3","different","training"
"1","156","same",698.4000000476371,6.548792004593602,1,"highLD","Japanese","oto-otto","same","AA","M_oto.mp3","F_oto.mp3","different","training"
"1","156","different",696.6999999999534,6.546354902036007,0,"highLD","Japanese","kasee-kassee","same","BB","F_kassee.mp3","M_kassee.mp3","different","training"
"1","156","same",1128.700000095414,7.028821807046115,1,"highLD","Japanese","yusoo-yuusoo","same","AA","M_yusoo.mp3","F_yusoo.mp3","different","training"
"1","156","same",698.6000000953209,6.549078332509177,1,"highLD","Japanese","yusoo-yuusoo","same","AA","M_yusoo.mp3","M_yusoo.mp3","same","training"
"1","156","different",1348.8000000953907,7.206970587318314,1,"highLD","Japanese","hasan-hassan","different","BA","F_hassan.mp3","M_hasan.mp3","different","training"
"1","156","different",1185.8999999999069,7.078257258970671,1,"highLD","Japanese","nishi-nisshi","different","AB","F_nishi.mp3","F_nisshi.mp3","same","training"
"1","156","different",3263.1999999999534,8.090463588003335,1,"highLD","Japanese","obasan-obaasan","different","BA","M_obaasan.mp3","F_obasan.mp3","different","training"
"1","156","different",1782,7.485491608030754,1,"highLD","MSA","nashaTa-nashshaTa","different","BA","F_nashshaTa.mp3","M_nashaTa.mp3","different","training"
"1","156","same",1215,7.102499355774649,1,"highLD","MSA","rasaba-rassaba","same","AA","M_rasaba.mp3","F_rasaba.mp3","different","training"
"1","156","same",953,6.859614903654202,0,"highLD","MSA","watara-wattara","different","BA","M_wattara.mp3","F_watara.mp3","different","training"
"1","156","different",1186,7.078341579557671,1,"highLD","MSA","sakata-sakkata","different","BA","M_sakkata.mp3","F_sakata.mp3","different","training"
"1","156","different",1155.2000000476835,7.052028768179839,1,"highLD","MSA","ru7-ruu7","different","BA","F_ruu7.mp3","F_ru7.mp3","same","training"
"1","156","different",632.700000095414,6.449996376303643,1,"highLD","MSA","kataba-kaataba","different","BA","M_kaataba.mp3","F_kataba.mp3","different","training"
"1","156","same",648.2000000715489,6.474199290817828,1,"highLD","MSA","watara-wattara","same","AA","M_watara.mp3","F_watara.mp3","different","training"
"1","156","different",1172.000000071479,7.066466970197947,1,"highLD","MSA","3alim-3aliim","different","BA","F_3aliim.mp3","M_3alim.mp3","different","training"
"1","156","same",1701.4000000476371,7.439206720569783,0,"highLD","MSA","3atama-3attama","different","BA","F_3attama.mp3","F_3atama.mp3","same","training"
"1","156","same",895.3000000715256,6.79715885772,1,"highLD","MSA","basaTa-bassaTa","same","BB","M_bassaTa.mp3","F_bassaTa.mp3","different","training"
"1","156","same",517.8999999999069,6.249782173429666,0,"highLD","MSA","nashaTa-nashshaTa","different","AB","F_nashaTa.mp3","F_nashshaTa.mp3","same","training"
"1","156","different",1754.2999999999302,7.469825195935099,1,"highLD","MSA","kasara-kassara","different","BA","F_kassara.mp3","M_kasara.mp3","different","training"
"1","156","same",1930.100000071572,7.565327094065244,0,"highLD","MSA","nashaTa-nashshaTa","different","AB","F_nashaTa.mp3","M_nashshaTa.mp3","different","training"
"1","156","same",1016.8000000953908,6.924415719969059,0,"highLD","MSA","sakata-sakkata","different","AB","M_sakata.mp3","M_sakkata.mp3","same","training"
"1","156","same",467.39999999990687,6.147185422104559,1,"highLD","MSA","sakata-sakkata","same","BB","F_sakkata.mp3","F_sakkata.mp3","same","training"
"1","156","different",1648.3000000715256,7.407499732780704,1,"highLD","MSA","watara-wattara","different","BA","M_wattara.mp3","F_watara.mp3","different","training"
"1","156","different",962.5000000238653,6.869534066186734,1,"highLD","MSA","ful-fuul","different","AB","F_ful.mp3","M_fuul.mp3","different","training"
"1","156","same",701.4000000000233,6.553078337706111,1,"highLD","MSA","matana-mattana","same","AA","M_matana.mp3","F_matana.mp3","different","training"
"1","156","different",1402.7000000000698,7.246154229725676,1,"highLD","MSA","kasara-kassara","different","AB","F_kasara.mp3","M_kassara.mp3","different","training"
"1","156","different",1645.8000000000466,7.405981867171641,0,"highLD","MSA","dakhala-daakhala","same","AA","F_dakhala.mp3","M_dakhala.mp3","different","training"
"1","156","same",494.0000000477303,6.2025355172845424,1,"highLD","MSA","nashaTa-nashshaTa","same","AA","F_nashaTa.mp3","F_nashaTa.mp3","same","training"
"1","156","same",931.200000095414,6.836474077079637,0,"highLD","MSA","matana-mattana","different","BA","F_mattana.mp3","F_matana.mp3","same","training"
"1","156","different",718,6.576469569048224,1,"highLD","MSA","ru7-ruu7","different","AB","M_ru7.mp3","M_ruu7.mp3","same","training"
"1","156","same",1737.5,7.460202577438947,1,"highLD","MSA","ru7-ruu7","same","BB","M_ruu7.mp3","F_ruu7.mp3","different","training"
"1","156","different",903.2999999999302,6.806054724155721,1,"highLD","MSA","rashada-rashshada","different","BA","F_rashshada.mp3","F_rashada.mp3","same","training"
"1","156","same",426.7000000476837,6.056081190305704,1,"highLD","MSA","kataba-kaataba","same","AA","M_kataba.mp3","M_kataba.mp3","same","training"
"1","156","different",677.9000000476371,6.518999784507192,1,"highLD","MSA","dhakara-dhakkara","different","BA","F_dhakkara.mp3","F_dhakara.mp3","same","training"
"1","156","different",595.7000000715489,6.38973718475475,1,"highLD","MSA","basaTa-bassaTa","different","BA","F_bassaTa.mp3","F_basaTa.mp3","same","training"
"1","156","different",1736.600000023842,7.459684457640274,0,"highLD","MSA","rasaba-rassaba","same","AA","F_rasaba.mp3","M_rasaba.mp3","different","training"
"1","156","same",552.2999999999302,6.314091376907015,1,"highLD","MSA","kasara-kassara","same","AA","F_kasara.mp3","F_kasara.mp3","same","training"
"1","156","different",1407.9000000476371,7.249854511502317,1,"highLD","MSA","basaTa-bassaTa","different","AB","F_basaTa.mp3","M_bassaTa.mp3","different","training"
"1","156","different",1002.7000000000698,6.910451640529949,1,"highLD","MSA","zinah-ziinah","different","BA","M_ziinah.mp3","M_zinah.mp3","same","training"
"1","156","same",849.8000000476604,6.745001027736795,1,"highLD","MSA","3alim-3aliim","same","BB","F_3aliim.mp3","F_3aliim.mp3","same","training"
"1","156","different",761.9000000953674,6.635815313604135,1,"highLD","MSA","rakaza-rakkaza","different","AB","M_rakaza.mp3","M_rakkaza.mp3","same","training"
"1","156","same",1023.0000000477304,6.930494765998284,1,"highLD","MSA","dakhala-daakhala","same","AA","F_dakhala.mp3","F_dakhala.mp3","same","training"
"1","156","different",647.3000000000466,6.472809865551536,1,"highLD","MSA","ful-fuul","different","BA","F_fuul.mp3","F_ful.mp3","same","training"
"1","156","different",685.2000000000698,6.529710766450067,0,"highLD","MSA","rashada-rashshada","same","AA","M_rashada.mp3","F_rashada.mp3","different","training"
"1","156","different",2386.000000071479,7.7773736026878195,1,"highLD","MSA","3atama-3attama","different","AB","M_3atama.mp3","M_3attama.mp3","same","training"
"1","156","different",683.4000000238884,6.5270803397161465,0,"highLD","MSA","kataba-kaataba","same","AA","F_kataba.mp3","M_kataba.mp3","different","training"
"1","156","same",669.1000000000931,6.505933525788911,0,"highLD","MSA","sakata-sakkata","different","AB","F_sakata.mp3","M_sakkata.mp3","different","training"
"1","156","different",576.3000000000466,6.356628358442701,1,"highLD","MSA","zinah-ziinah","different","BA","F_ziinah.mp3","F_zinah.mp3","same","training"
"1","156","different",784.5999999999767,6.665174033775423,1,"highLD","MSA","matana-mattana","different","AB","M_matana.mp3","F_mattana.mp3","different","training"
"1","156","same",665.6000000238419,6.500688889542819,0,"highLD","MSA","dhakara-dhakkara","different","AB","M_dhakara.mp3","M_dhakkara.mp3","same","training"
"1","156","same",1181.500000071479,7.074540096687461,0,"highLD","MSA","dakhala-daakhala","different","BA","M_daakhala.mp3","M_dakhala.mp3","same","training"
"1","156","same",1762.2000000715489,7.474318307473231,1,"highLD","MSA","zinah-ziinah","same","BB","F_ziinah.mp3","M_ziinah.mp3","different","training"
"1","156","same",417.80000000004657,6.035002849122577,1,"highLD","MSA","rakaza-rakkaza","same","AA","F_rakaza.mp3","F_rakaza.mp3","same","training"
"1","156","different",1047.3000000953907,6.9539707028701825,0,"highLD","MSA","3atama-3attama","same","AA","M_3atama.mp3","F_3atama.mp3","different","training"
"1","156","same",348.00000002386514,5.8522024798430525,1,"highLD","MSA","bashara-bashshara","same","AA","F_bashara.mp3","F_bashara.mp3","same","training"
"1","156","same",1821.9000000001397,7.507635191571716,1,"highLD","MSA","rashada-rashshada","same","AA","F_rashada.mp3","M_rashada.mp3","different","training"
"1","156","different",761.5999999999767,6.635421483477125,1,"highLD","MSA","dakhala-daakhala","different","AB","F_dakhala.mp3","F_daakhala.mp3","same","training"
"1","156","same",1101.7999999999302,7.004700485038553,1,"highLD","MSA","3alim-3aliim","same","BB","F_3aliim.mp3","M_3aliim.mp3","different","training"
"1","156","different",618.2999999999302,6.42697377656441,1,"highLD","MSA","3alim-3aliim","different","BA","F_3aliim.mp3","M_3alim.mp3","different","training"
"1","156","same",1088.4000000715023,6.992464006974786,1,"highLD","MSA","kataba-kaataba","same","BB","M_kaataba.mp3","F_kaataba.mp3","different","training"
"1","156","same",477.5999999999767,6.168773562078344,1,"highLD","MSA","rakaza-rakkaza","same","AA","F_rakaza.mp3","F_rakaza.mp3","same","training"
"1","156","different",1754.4000000001397,7.469882197103758,0,"highLD","MSA","nashaTa-nashshaTa","same","BB","M_nashshaTa.mp3","F_nashshaTa.mp3","different","training"
"1","156","different",1264.100000071572,7.142115685558131,1,"highLD","MSA","kasara-kassara","different","BA","F_kassara.mp3","M_kasara.mp3","different","training"
"1","156","different",1097.3000000237953,7.000607896018439,1,"highLD","MSA","sakata-sakkata","different","BA","F_sakkata.mp3","F_sakata.mp3","same","training"
"1","156","different",776.100000047707,6.6542813779215635,1,"highLD","MSA","rasaba-rassaba","different","AB","F_rasaba.mp3","F_rassaba.mp3","same","training"
"1","156","different",492.30000000004657,6.199088286764249,1,"highLD","MSA","basaTa-bassaTa","different","AB","F_basaTa.mp3","F_bassaTa.mp3","same","training"
"1","156","different",1014.100000023842,6.921756798641461,1,"highLD","MSA","matana-mattana","different","BA","F_mattana.mp3","F_matana.mp3","same","training"
"1","156","different",2269.700000095414,7.7274029431934625,0,"highLD","MSA","kasara-kassara","same","BB","F_kassara.mp3","M_kassara.mp3","different","training"
"1","156","same",651.4000000000233,6.479123892842169,1,"highLD","MSA","matana-mattana","same","AA","M_matana.mp3","M_matana.mp3","same","training"
"1","156","different",453.3000000953907,6.11655415815724,1,"highLD","MSA","dakhala-daakhala","different","AB","M_dakhala.mp3","M_daakhala.mp3","same","training"
"1","156","same",1135.3999999999069,7.0347402907365435,1,"highLD","MSA","3alim-3aliim","same","AA","M_3alim.mp3","M_3alim.mp3","same","training"
"1","156","same",843.3000000237953,6.737322766608813,1,"highLD","MSA","nashaTa-nashshaTa","same","AA","F_nashaTa.mp3","F_nashaTa.mp3","same","training"
"1","156","same",600.8999999999069,6.398428531339727,1,"highLD","MSA","dhakara-dhakkara","same","AA","M_dhakara.mp3","M_dhakara.mp3","same","training"
"1","156","same",728.0000000953441,6.590301048327653,0,"highLD","MSA","rashada-rashshada","different","AB","M_rashada.mp3","M_rashshada.mp3","same","training"
"1","156","same",942.100000023842,6.848111426079929,1,"highLD","MSA","ru7-ruu7","same","BB","F_ruu7.mp3","M_ruu7.mp3","different","training"
"1","156","different",797.8000000237953,6.681857939501133,1,"highLD","MSA","rakaza-rakkaza","different","BA","M_rakkaza.mp3","F_rakaza.mp3","different","training"
