"local_date","session","ID","exp_group","response","reaction_time","correct","word_pair","signal","type","word_A","word_B","sound_1","sound_2","speaker_signal","language","gloss_A","gloss_B","pitch_accent_A","pitch_accent_B","phoneme_quality","phoneme_identity_A","phoneme_identity_B","length_A","length_B","segment_type","word_position","task","F_response","J_response","days_between","log_rt","median_rt","mad","upper_mad","lower_mad"
"2025-03-29","1","24","High LD","same",1134.2999999046442,0,"jutaku-juutaku","different","AB","jutaku","juutaku","F_jutaku.mp3","M_juutaku.mp3","different","Japanese","entrustment, commission, taking charge","residence, housing","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",32,7.033770999480931,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",603.7999999523163,1,"ru7-ruu7","different","AB","ru7","ruu7","M_ru7.mp3","F_ruu7.mp3","different","MSA","go! [command]","spirit, soul","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.403243017193765,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",562.6999999523396,1,"sakata-sakkata","same","AA","sakata","sakkata","M_sakata.mp3","M_sakata.mp3","same","MSA","to be silent","to silence","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.332746626354534,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",549.7999999999884,0,"ful-fuul","different","AB","ful","fuul","F_ful.mp3","M_fuul.mp3","different","MSA","jasmine flower","fava beans","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.309554575731124,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",594.2000000953558,0,"3atama-3attama","same","BB","3atama","3attama","F_3attama.mp3","M_3attama.mp3","different","MSA","to become dark, to hestitate","to darken, delay","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.387215963188985,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",310.2999999046442,1,"3alim-3aliim","same","BB","3alim","3aliim","M_3aliim.mp3","F_3aliim.mp3","different","MSA","(he) knew","knowledgeable","","","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",32,5.737539571147033,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",774.6000000953791,0,"zinah-ziinah","different","AB","zinah","ziinah","F_zinah.mp3","M_ziinah.mp3","different","MSA","weight","decoration, embellishment","","","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.6523467672037855,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",1124.999999904656,0,"kataba-kaataba","different","BA","kataba","kaataba","M_kaataba.mp3","F_kataba.mp3","different","MSA","(he) wrote","(he) corresponded with","","","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",32,7.025538314553771,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",303.600000047707,1,"kataba-kaataba","same","BB","kataba","kaataba","M_kaataba.mp3","M_kaataba.mp3","same","MSA","(he) wrote","(he) corresponded with","","","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",32,5.715711045678613,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",442.8999999046209,0,"zinah-ziinah","different","BA","zinah","ziinah","M_ziinah.mp3","F_zinah.mp3","different","MSA","weight","decoration, embellishment","","","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.0933440107138015,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",935.8000000476604,1,"kasara-kassara","different","BA","kasara","kassara","M_kassara.mp3","F_kasara.mp3","different","MSA","to break","to shatter","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.841401778483046,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",1083.100000095379,0,"bashara-bashshara","different","BA","bashara","bashshara","F_bashshara.mp3","F_bashara.mp3","same","MSA","to rejoice","to bring good news, evangelize","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.987582578929753,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",1004.499999904656,0,"rashada-rashshada","different","AB","rashada","rashshada","M_rashada.mp3","F_rashshada.mp3","different","MSA","to be well guided, mature","to guide, lead","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.9122451841600725,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",627.5000000953441,1,"3alim-3aliim","different","BA","3alim","3aliim","F_3aliim.mp3","F_3alim.mp3","same","MSA","(he) knew","knowledgeable","","","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.441743671157882,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",956.3000000476604,0,"zinah-ziinah","different","BA","zinah","ziinah","M_ziinah.mp3","F_zinah.mp3","different","MSA","weight","decoration, embellishment","","","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.8630716714053355,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",285.90000004763715,1,"nashaTa-nashshaTa","same","BB","nashaTa","nashshaTa","M_nashshaTa.mp3","M_nashshaTa.mp3","same","MSA","to be active, energetic","to stimulate, encourage","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.655642099494888,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",289.80000000004657,1,"rakaza-rakkaza","same","BB","rakaza","rakkaza","M_rakkaza.mp3","M_rakkaza.mp3","same","MSA","to implant, embed","to focus, concentrate","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.6691910298867425,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",898.5999999999767,1,"rasaba-rassaba","different","BA","rasaba","rassaba","M_rassaba.mp3","M_rasaba.mp3","same","MSA","to fail - intransitive","to fail (someone) - transitive","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.800837996636034,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",1529.299999904586,0,"dhakara-dhakkara","same","AA","dhakara","dhakkara","F_dhakara.mp3","M_dhakara.mp3","different","MSA","to mention; remember","to remind, point out","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",32,7.332565393291687,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",846.6999999046093,1,"dhakara-dhakkara","different","AB","dhakara","dhakkara","M_dhakara.mp3","F_dhakkara.mp3","different","MSA","to mention; remember","to remind, point out","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.74134644053557,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",320.60000009532087,0,"matana-mattana","different","BA","matana","mattana","M_mattana.mp3","M_matana.mp3","same","MSA","to be robust, strong, firm","to strengthen, consolidate","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.770194240472772,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",1056.1999999999534,1,"ful-fuul","different","BA","ful","fuul","M_fuul.mp3","F_ful.mp3","different","MSA","jasmine flower","fava beans","","","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.962432840272789,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",251.299999904586,1,"dhakara-dhakkara","same","BB","dhakara","dhakkara","F_dhakkara.mp3","F_dhakkara.mp3","same","MSA","to mention; remember","to remind, point out","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.526647444169865,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",759.6000000953209,1,"sakata-sakkata","different","BA","sakata","sakkata","M_sakkata.mp3","M_sakata.mp3","same","MSA","to be silent","to silence","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.632791979063619,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",1729.6999999523396,0,"3atama-3attama","same","BB","3atama","3attama","F_3attama.mp3","M_3attama.mp3","different","MSA","to become dark, to hestitate","to darken, delay","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",32,7.455703262022324,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",378.00000009534415,1,"rashada-rashshada","same","AA","rashada","rashshada","M_rashada.mp3","M_rashada.mp3","same","MSA","to be well guided, mature","to guide, lead","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.934894195871821,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",380.89999990467913,0,"nashaTa-nashshaTa","different","BA","nashaTa","nashshaTa","F_nashshaTa.mp3","F_nashaTa.mp3","same","MSA","to be active, energetic","to stimulate, encourage","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.942536873234307,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",1030.4999999522695,1,"3alim-3aliim","same","AA","3alim","3aliim","F_3alim.mp3","M_3alim.mp3","different","MSA","(he) knew","knowledgeable","","","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.937799400284196,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",337.60000009532087,1,"matana-mattana","same","BB","matana","mattana","M_mattana.mp3","M_mattana.mp3","same","MSA","to be robust, strong, firm","to strengthen, consolidate","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.821861763004151,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",281.09999995236285,1,"dhakara-dhakkara","same","AA","dhakara","dhakkara","F_dhakara.mp3","F_dhakara.mp3","same","MSA","to mention; remember","to remind, point out","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.638710477743019,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",750.6999999523396,1,"dakhala-daakhala","different","AB","dakhala","daakhala","F_dakhala.mp3","M_daakhala.mp3","different","MSA","(he) entered","(he) came over, befell, seized","","","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.621006104515469,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",664.0999999999767,0,"dhakara-dhakkara","same","BB","dhakara","dhakkara","M_dhakkara.mp3","F_dhakkara.mp3","different","MSA","to mention; remember","to remind, point out","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.498432740546633,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",640.299999904586,1,"sakata-sakkata","same","BB","sakata","sakkata","M_sakkata.mp3","F_sakkata.mp3","different","MSA","to be silent","to silence","","","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.461936816375742,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",299.19999999995343,1,"kasara-kassara","same","BB","kasara","kassara","F_kassara.mp3","F_kassara.mp3","same","MSA","to break","to shatter","","","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.701112246100166,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",406.7999999523163,1,"3atama-3attama","same","AA","3atama","3attama","M_3atama.mp3","M_3atama.mp3","same","MSA","to become dark, to hestitate","to darken, delay","","","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.008321664057188,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",454.3000000953907,0,"nashaTa-nashshaTa","same","BB","nashaTa","nashshaTa","M_nashshaTa.mp3","F_nashshaTa.mp3","different","MSA","to be active, energetic","to stimulate, encourage","","","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.11875777297533,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",881.5999999523629,1,"nishi-nisshi","different","AB","nishi","nisshi","F_nishi.mp3","F_nisshi.mp3","same","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.7817384383446155,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",511.3000000476604,1,"obasan-obaasan","same","AA","obasan","obaasan","M_obasan.mp3","M_obasan.mp3","same","Japanese","aunt, adult/middle-aged woman","grandma, elderly woman","LHHH","LHLLL","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",32,6.236956502179168,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",534.3999999046791,1,"haken-hakken","different","BA","haken","hakken","F_hakken.mp3","M_haken.mp3","different","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",32,6.281144622044066,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","same",341.899999952293,1,"toshin-tosshin","same","BB","toshin","tosshin","F_tosshin.mp3","M_tosshin.mp3","different","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.8345182965057205,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
"2025-03-29","1","24","High LD","different",361,0,"kasee-kassee","same","AA","kasee","kassee","M_kasee.mp3","F_kasee.mp3","different","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",32,5.8888779583328805,5.789960123991355,0.6631187800008085,7.77931646399378,3.8006037839889295
