"local_date","session","ID","exp_group","response","reaction_time","correct","word_pair","signal","type","word_A","word_B","sound_1","sound_2","speaker_signal","language","gloss_A","gloss_B","pitch_accent_A","pitch_accent_B","phoneme_quality","phoneme_identity_A","phoneme_identity_B","length_A","length_B","segment_type","word_position","task","F_response","J_response","days_between"
"2025-05-09","5","18","Low LD","different",279.29999999998836,1,"haken-hakken","different","BA","haken","hakken","M_hakken.mp3","F_haken.mp3","different","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",629.9400000000023,1,"oto-otto","different","AB","oto","otto","F_oto.mp3","M_otto.mp3","different","Japanese","sound","husband","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",227.64000000001397,1,"hasan-hassan","same","BB","hasan","hassan","M_hassan.mp3","F_hassan.mp3","different","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",459.9799999999814,0,"jutaku-juutaku","different","BA","jutaku","juutaku","M_juutaku.mp3","F_jutaku.mp3","different","Japanese","entrustment, commission, taking charge","residence, housing","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",272.03999999997905,1,"jutaku-juutaku","same","BB","jutaku","juutaku","M_juutaku.mp3","M_juutaku.mp3","same","Japanese","entrustment, commission, taking charge","residence, housing","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",356.4000000000233,1,"jutaku-juutaku","same","AA","jutaku","juutaku","F_jutaku.mp3","M_jutaku.mp3","different","Japanese","entrustment, commission, taking charge","residence, housing","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",319.29999999998836,1,"ishoku-isshoku","different","AB","ishoku","isshoku","F_ishoku.mp3","F_isshoku.mp3","same","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",578.140000000014,1,"hasan-hassan","different","BA","hasan","hassan","M_hassan.mp3","F_hasan.mp3","different","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",438.0999999999767,1,"shiru-shiiru","different","BA","shiru","shiiru","F_shiiru.mp3","F_shiru.mp3","same","Japanese","know, understand, be familiar with, sense","force, compel, coerce","LH","LHL","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",377.28000000002794,1,"haken-hakken","same","AA","haken","hakken","F_haken.mp3","M_haken.mp3","different","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",262.20000000001164,1,"yusoo-yuusoo","different","AB","yusoo","yuusoo","F_yusoo.mp3","F_yuusoo.mp3","same","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",352.29999999998836,1,"haku-haaku","different","AB","haku","haaku","M_haku.mp3","F_haaku.mp3","different","Japanese","put on/wear lower-body clothes/footwear","grasp, catch, understand","LH","LHH","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",231.17999999999304,1,"toshin-tosshin","different","BA","toshin","tosshin","F_tosshin.mp3","F_toshin.mp3","same","Japanese","city center, downtown","rush, dash, charge","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",228.40000000002328,1,"yusoo-yuusoo","same","BB","yusoo","yuusoo","M_yuusoo.mp3","M_yuusoo.mp3","same","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",273.88000000000466,1,"heta-hetta","same","BB","heta","hetta","F_hetta.mp3","M_hetta.mp3","different","Japanese","unskillfull","decreased","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",322.78000000002794,1,"hasan-hassan","different","AB","hasan","hassan","F_hasan.mp3","F_hassan.mp3","same","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",367.0200000000186,1,"yusoo-yuusoo","different","BA","yusoo","yuusoo","F_yuusoo.mp3","F_yusoo.mp3","same","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",302.1599999999744,1,"yusoo-yuusoo","different","BA","yusoo","yuusoo","F_yuusoo.mp3","M_yusoo.mp3","different","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",310.96000000002095,1,"iso-isso","different","BA","iso","isso","M_isso.mp3","M_iso.mp3","same","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",78.28000000002794,1,"ojisan-ojiisan","same","BB","ojisan","ojiisan","M_ojiisan.mp3","M_ojiisan.mp3","same","Japanese","uncle, adult/middle-aged man","grandpa, elderly man","LHHH","LHLLL","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",229.85999999998603,1,"heta-hetta","same","BB","heta","hetta","M_hetta.mp3","M_hetta.mp3","same","Japanese","unskillfull","decreased","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",370.2600000000093,1,"haku-haaku","same","AA","haku","haaku","F_haku.mp3","F_haku.mp3","same","Japanese","put on/wear lower-body clothes/footwear","grasp, catch, understand","LH","LHH","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",366.61999999999534,1,"haku-haaku","different","AB","haku","haaku","M_haku.mp3","F_haaku.mp3","different","Japanese","put on/wear lower-body clothes/footwear","grasp, catch, understand","LH","LHH","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",200.1599999999744,1,"haku-haaku","same","BB","haku","haaku","M_haaku.mp3","F_haaku.mp3","different","Japanese","put on/wear lower-body clothes/footwear","grasp, catch, understand","LH","LHH","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",189.35999999998603,1,"saka-sakka","different","AB","saka","sakka","F_saka.mp3","F_sakka.mp3","same","Japanese","slope, hill","author","LH(L)","LHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",362.320000000007,1,"nishi-nisshi","different","BA","nishi","nisshi","F_nisshi.mp3","M_nishi.mp3","different","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",556.1599999999744,1,"iso-isso","same","AA","iso","isso","M_iso.mp3","F_iso.mp3","different","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",273.9199999999837,1,"nishi-nisshi","same","AA","nishi","nisshi","M_nishi.mp3","F_nishi.mp3","different","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",140.61999999999534,1,"haken-hakken","different","AB","haken","hakken","M_haken.mp3","M_hakken.mp3","same","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",340.5599999999977,1,"iso-isso","same","BB","iso","isso","M_isso.mp3","M_isso.mp3","same","Japanese","seashore","rather, preferably; on the contrary","LH","LHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",1376.359999999986,1,"ishoku-isshoku","same","BB","ishoku","isshoku","F_isshoku.mp3","M_isshoku.mp3","different","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",558.859999999986,1,"hasan-hassan","different","AB","hasan","hassan","F_hasan.mp3","F_hassan.mp3","same","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",237.79999999998836,1,"hasan-hassan","same","BB","hasan","hassan","F_hassan.mp3","M_hassan.mp3","different","Japanese","bankruptcy","emission, radiation","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",205.5,1,"yusoo-yuusoo","different","AB","yusoo","yuusoo","F_yusoo.mp3","F_yuusoo.mp3","same","Japanese","transport, transportation","mailing, posting","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",258.5999999999767,1,"ite-itte","same","BB","ite","itte","F_itte.mp3","M_itte.mp3","different","Japanese","staying","going, saying","LH","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",356.8400000000256,1,"kasee-kassee","same","BB","kasee","kassee","F_kassee.mp3","F_kassee.mp3","same","Japanese","Mars","chemical activity","LHH","LHHH","s","s","ss","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",236.85999999998603,1,"obasan-obaasan","different","BA","obasan","obaasan","M_obaasan.mp3","M_obasan.mp3","same","Japanese","aunt, adult/middle-aged woman","grandma, elderly woman","LHHH","LHLLL","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",236.7800000000279,1,"gaki-gakki","same","AA","gaki","gakki","F_gaki.mp3","F_gaki.mp3","same","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",305.9799999999814,1,"ite-itte","same","AA","ite","itte","F_ite.mp3","M_ite.mp3","different","Japanese","staying","going, saying","LH","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",280.679999999993,1,"ojisan-ojiisan","different","AB","ojisan","ojiisan","M_ojisan.mp3","F_ojiisan.mp3","different","Japanese","uncle, adult/middle-aged man","grandpa, elderly man","LHHH","LHLLL","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",348.6599999999744,1,"ite-itte","same","BB","ite","itte","F_itte.mp3","F_itte.mp3","same","Japanese","staying","going, saying","LH","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",185.0800000000163,1,"obasan-obaasan","different","BA","obasan","obaasan","F_obaasan.mp3","M_obasan.mp3","different","Japanese","aunt, adult/middle-aged woman","grandma, elderly woman","LHHH","LHLLL","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",356.679999999993,1,"haken-hakken","same","AA","haken","hakken","M_haken.mp3","F_haken.mp3","different","Japanese","dispatch","discovery","LHH","LHHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",227.7800000000279,1,"ite-itte","same","AA","ite","itte","F_ite.mp3","M_ite.mp3","different","Japanese","staying","going, saying","LH","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",393.21999999997206,1,"jutaku-juutaku","same","BB","jutaku","juutaku","M_juutaku.mp3","F_juutaku.mp3","different","Japanese","entrustment, commission, taking charge","residence, housing","LHH","LHHH","u","u","uu","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",279.3199999999488,1,"nishi-nisshi","same","AA","nishi","nisshi","M_nishi.mp3","M_nishi.mp3","same","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",433.71999999997206,1,"nishi-nisshi","same","AA","nishi","nisshi","M_nishi.mp3","M_nishi.mp3","same","Japanese","west","log, journal","LH","LHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",340.21999999997206,1,"ishoku-isshoku","same","BB","ishoku","isshoku","F_isshoku.mp3","F_isshoku.mp3","same","Japanese","transplanting, grafting","one color; one kind","LHH","LHHH","sh","sh","ssh","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",222.4200000000419,1,"shiru-shiiru","same","BB","shiru","shiiru","F_shiiru.mp3","M_shiiru.mp3","different","Japanese","know, understand, be familiar with, sense","force, compel, coerce","LH","LHL","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",430.640000000014,1,"haku-haaku","different","BA","haku","haaku","F_haaku.mp3","F_haku.mp3","same","Japanese","put on/wear lower-body clothes/footwear","grasp, catch, understand","LH","LHH","a","a","aa","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",877.7399999999907,1,"ite-itte","different","AB","ite","itte","F_ite.mp3","F_itte.mp3","same","Japanese","staying","going, saying","LH","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",283.54000000003725,1,"shiru-shiiru","same","AA","shiru","shiiru","M_shiru.mp3","F_shiru.mp3","different","Japanese","know, understand, be familiar with, sense","force, compel, coerce","LH","LHL","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",589.9799999999814,1,"ojisan-ojiisan","same","BB","ojisan","ojiisan","M_ojiisan.mp3","M_ojiisan.mp3","same","Japanese","uncle, adult/middle-aged man","grandpa, elderly man","LHHH","LHLLL","i","i","ii","short","long","vowel","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","different",525.4399999999441,1,"gaki-gakki","different","AB","gaki","gakki","M_gaki.mp3","M_gakki.mp3","same","Japanese","brat, kid","musical instrument","LH(L)/HL","LHH","k","k","kk","short","long","consonant","medial","training","DIFFERENT","SAME",17
"2025-05-09","5","18","Low LD","same",187.38000000000463,1,"heta-hetta","same","BB","heta","hetta","M_hetta.mp3","M_hetta.mp3","same","Japanese","unskillfull","decreased","LH(L)","LHH","t","t","tt","short","long","consonant","medial","training","DIFFERENT","SAME",17
